generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1554,0.014716155276712833,0.011712151447411723,2112,0.9999999999999999,1.0000000014872779
-211,pi-,1,1.0,2.0,False,5700,0.010109642174888973,0.007120848041397454,-211,1.0,0.9999999997078104
-211,pi-,2,2.0,3.0,False,6579,0.012334264978704813,0.011502107075165302,-211,0.9999999999999999,0.9999999990337238
-211,pi-,3,3.0,4.0,False,7020,0.006434116303554556,0.004132134716876887,22,1.0,1.0000000005029124
-211,pi-,4,4.0,5.0,False,7152,0.013581521482948068,0.007556889752083573,-211,1.0000000000000002,1.0000000020345934
-211,pi-,5,5.0,6.0,False,6396,0.009337862366144178,0.007290193531414121,-2212,1.0,1.0000000001358642
-211,pi-,6,6.0,7.0,False,6107,0.011885861952721882,0.005742623755623177,-2212,1.0,0.9999999996878012
-211,pi-,7,7.0,8.0,False,4253,0.009391719844442389,0.006322670823284443,-321,1.0,0.9999999990576182
-211,pi-,8,8.0,9.0,True,1220,0.03675707513088848,0.021269324688826766,-2212,1.0,1.0000000010425416
211,pi+,0,0.0,1.0,False,3118,0.008458786979971007,0.006781157738922072,211,1.0,0.9999999985246661
211,pi+,1,1.0,2.0,False,7438,0.008510204221251096,0.005983006565361548,211,1.0,1.0000000011583137
211,pi+,2,2.0,3.0,False,7854,0.005901821196122481,0.0036571120124233233,321,0.9999999999999999,0.999999999583941
211,pi+,3,3.0,4.0,False,8147,0.008515654741588476,0.005801895565594087,22,1.0000000000000002,0.9999999999790784
211,pi+,4,4.0,5.0,False,8181,0.013811964606971382,0.008623226631899295,211,1.0,0.9999999991942602
211,pi+,5,5.0,6.0,False,7698,0.012469675494704917,0.0113931373954613,22,1.0,1.0000000003458789
211,pi+,6,6.0,7.0,False,7337,0.009732655327027597,0.004871235142378305,321,0.9999999999999999,1.0000000011725985
211,pi+,7,7.0,8.0,False,5501,0.017594322659670928,0.009063983499413203,321,1.0,1.0000000004210072
211,pi+,8,8.0,9.0,True,1725,0.019515556456381478,0.01583096735668707,321,1.0,1.0000000007131573
2212,proton,0,0.0,1.0,False,3730,0.0032860115436216517,0.0030794071288275937,2212,1.0,1.0000000001939695
2212,proton,1,1.0,2.0,False,9202,0.008589714808264174,0.008137600125595251,2112,1.0,1.0000000013717298
2212,proton,2,2.0,3.0,False,10040,0.012353238618435297,0.010812452806445494,2212,1.0,0.9999999994036154
2212,proton,3,3.0,4.0,False,10258,0.0054258472493825365,0.005105878556480259,2212,1.0,1.0000000005672633
2212,proton,4,4.0,5.0,False,10333,0.007204244770052141,0.006126964883689565,22,1.0,1.000000000550176
2212,proton,5,5.0,6.0,False,9225,0.015209152355853638,0.015107174894058217,2212,0.9999999999999999,1.000000000460607
2212,proton,6,6.0,7.0,False,3217,0.01087556744273174,0.005161953699526586,45,1.0,1.0000000016559358
