generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,reconstructed_pid,observed_count,coatjava_fraction,coatjava_standard_error,fm_mean_probability,fm_mean_standard_error,signed_difference_fm_minus_coatjava,absolute_difference
-211,pi-,0,0.0,1.0,False,1551,-2212,2,0.0012894906511927789,0.0009112195104176987,0.0015659608461847552,4.0177360165855505e-05,0.00027647019499197636,0.00027647019499197636
-211,pi-,0,0.0,1.0,False,1551,-321,15,0.009671179883945842,0.00248498367875662,0.006747199094428538,0.00015456972354014727,-0.0029239807895173045,0.0029239807895173045
-211,pi-,0,0.0,1.0,False,1551,-211,812,0.5235332043842682,0.012681847810501523,0.5301180318153997,0.010869104886912638,0.006584827431131535,0.006584827431131535
-211,pi-,0,0.0,1.0,False,1551,-11,0,0.0,0.0,2.1515804651012626e-05,6.032028759210706e-07,2.1515804651012626e-05,2.1515804651012626e-05
-211,pi-,0,0.0,1.0,False,1551,11,1,0.0006447453255963894,0.000644537443815846,0.0009715661966714492,2.0866872227419302e-05,0.00032682087107505976,0.00032682087107505976
-211,pi-,0,0.0,1.0,False,1551,22,141,0.09090909090909091,0.0072996395563475714,0.09585714356182354,0.002464917336016105,0.004948052652732626,0.004948052652732626
-211,pi-,0,0.0,1.0,False,1551,45,0,0.0,0.0,0.00013831693158710884,1.100950444084117e-05,0.00013831693158710884,0.00013831693158710884
-211,pi-,0,0.0,1.0,False,1551,211,1,0.0006447453255963894,0.000644537443815846,0.0005880899573620557,8.596341792358222e-05,-5.6655368234333724e-05,5.6655368234333724e-05
-211,pi-,0,0.0,1.0,False,1551,321,0,0.0,0.0,0.00010756652493064059,4.34799148111833e-06,0.00010756652493064059,0.00010756652493064059
-211,pi-,0,0.0,1.0,False,1551,2112,570,0.36750483558994196,0.012242052420177866,0.3547294536974163,0.009895280747460725,-0.012775381892525639,0.012775381892525639
-211,pi-,0,0.0,1.0,False,1551,2212,9,0.005802707930367505,0.0019286159088033733,0.009155105725616796,0.0010018906131194372,0.003352397795249291,0.003352397795249291
-211,pi-,0,0.0,1.0,False,1551,OTHER,0,0.0,0.0,5.148661554911169e-08,5.925239831558719e-10,5.148661554911169e-08,5.148661554911169e-08
-211,pi-,1,1.0,2.0,False,5686,-2212,64,0.011255715793176222,0.0013990238704948777,0.012477172471604148,0.00011251466842042158,0.001221456678427926,0.001221456678427926
-211,pi-,1,1.0,2.0,False,5686,-321,134,0.023566654941962716,0.0020117168097994343,0.020982172526215974,0.0001431316887300912,-0.0025844824157467416,0.0025844824157467416
-211,pi-,1,1.0,2.0,False,5686,-211,4126,0.7256419275413296,0.00591720516907389,0.7309001487342685,0.004102647357239153,0.005258221192938839,0.005258221192938839
