generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,reconstructed_pid,observed_count,coatjava_fraction,coatjava_standard_error,fm_mean_probability,fm_mean_standard_error,signed_difference_fm_minus_coatjava,absolute_difference
-211,pi-,0,0.0,1.0,False,1554,-2212,2,0.001287001287001287,0.00090946153284367,0.0016182951301139754,4.470443017463349e-05,0.00033129384311268847,0.00033129384311268847
-211,pi-,0,0.0,1.0,False,1554,-321,15,0.009652509652509652,0.002480209791786323,0.006834095969124353,0.00016183872097503893,-0.0028184136833852994,0.0028184136833852994
-211,pi-,0,0.0,1.0,False,1554,-211,812,0.5225225225225225,0.012670782775794313,0.531865621196733,0.011379232211423897,0.00934309867421046,0.00934309867421046
-211,pi-,0,0.0,1.0,False,1554,-11,0,0.0,0.0,1.0156543755660379e-05,4.619737973921798e-07,1.0156543755660379e-05,1.0156543755660379e-05
-211,pi-,0,0.0,1.0,False,1554,11,1,0.0006435006435006435,0.000643293563642184,0.0008713208631879007,2.0099924226163377e-05,0.0002278202196872572,0.0002278202196872572
-211,pi-,0,0.0,1.0,False,1554,22,144,0.09266409266409266,0.007355535242908827,0.09453710011237132,0.0031488251905621256,0.0018730074482786602,0.0018730074482786602
-211,pi-,0,0.0,1.0,False,1554,45,0,0.0,0.0,0.00012460366469380205,1.2812390038255618e-05,0.00012460366469380205,0.00012460366469380205
-211,pi-,0,0.0,1.0,False,1554,211,1,0.0006435006435006435,0.000643293563642184,0.000734204237821688,7.562151121508685e-05,9.070359432104456e-05,9.070359432104456e-05
-211,pi-,0,0.0,1.0,False,1554,321,0,0.0,0.0,0.00012718530666388874,4.6619233639279665e-06,0.00012718530666388874,0.00012718530666388874
-211,pi-,0,0.0,1.0,False,1554,2112,570,0.3667953667953668,0.01222526988416014,0.3547016380380532,0.010065380960275497,-0.012093728757313571,0.012093728757313571
-211,pi-,0,0.0,1.0,False,1554,2212,9,0.005791505791505791,0.0019249035564222077,0.008575743984650825,0.0009674593618046891,0.0027842381931450335,0.0027842381931450335
-211,pi-,0,0.0,1.0,False,1554,OTHER,0,0.0,0.0,3.1457735589590387e-08,7.891840069319131e-10,3.1457735589590387e-08,3.1457735589590387e-08
-211,pi-,1,1.0,2.0,False,5700,-2212,64,0.011228070175438596,0.0013956071819251493,0.01263578155687451,0.00012196917141581284,0.0014077113814359148,0.0014077113814359148
-211,pi-,1,1.0,2.0,False,5700,-321,134,0.023508771929824562,0.002006835230964768,0.021029553238932158,0.00016165155537037503,-0.002479218690892404,0.002479218690892404
-211,pi-,1,1.0,2.0,False,5700,-211,4136,0.7256140350877193,0.00591012077490269,0.7328159370013204,0.004803411177378706,0.00720190191360115,0.00720190191360115
-211,pi-,1,1.0,2.0,False,5700,-11,1,0.00017543859649122806,0.00017542320646562792,2.7959529918442122e-05,7.616297734326569e-07,-0.00014747906657278594,0.00014747906657278594
-211,pi-,1,1.0,2.0,False,5700,11,8,0.0014035087719298245,0.000495866941521816,0.0011182676700876295,9.070969274681747e-06,-0.00028524110184219493,0.00028524110184219493
-211,pi-,1,1.0,2.0,False,5700,22,550,0.09649122807017543,0.003910863658725229,0.09255403835404043,0.0020538245386881966,-0.003937189716135006,0.003937189716135006
-211,pi-,1,1.0,2.0,False,5700,45,1,0.00017543859649122806,0.00017542320646562792,0.00022313805703712812,1.271496958999522e-05,4.769946054590006e-05,4.769946054590006e-05
-211,pi-,1,1.0,2.0,False,5700,211,13,0.0022807017543859647,0.0006318311113855111,0.0028617087161138333,0.00016388655427748992,0.0005810069617278686,0.0005810069617278686
-211,pi-,1,1.0,2.0,False,5700,321,0,0.0,0.0,0.00023269668685092608,6.904295798571391e-06,0.00023269668685092608,0.00023269668685092608
-211,pi-,1,1.0,2.0,False,5700,2112,723,0.1268421052631579,0.0044079908618120936,0.12406828300063416,0.0031543653564427222,-0.002773822262523734,0.002773822262523734
-211,pi-,1,1.0,2.0,False,5700,2212,70,0.012280701754385965,0.001458783807245514,0.012432621429958218,0.0007773529309694667,0.000151919675572253,0.000151919675572253
-211,pi-,1,1.0,2.0,False,5700,OTHER,0,0.0,0.0,1.4413066423874143e-08,3.8039908167673417e-10,1.4413066423874143e-08,1.4413066423874143e-08
-211,pi-,2,2.0,3.0,False,6579,-2212,241,0.036631706946344426,0.002316033351828601,0.03326897700326151,0.0002414877728962219,-0.003362729943082919,0.003362729943082919
-211,pi-,2,2.0,3.0,False,6579,-321,334,0.05076759385924912,0.0027064476131315085,0.049351304826389615,0.0003792805823062066,-0.001416289032859508,0.001416289032859508
-211,pi-,2,2.0,3.0,False,6579,-211,4535,0.6893144854841161,0.005705441566833074,0.6997879744710962,0.004180083475010854,0.010473488986980084,0.010473488986980084
-211,pi-,2,2.0,3.0,False,6579,-11,0,0.0,0.0,5.103735742927206e-05,1.0956905172908535e-06,5.103735742927206e-05,5.103735742927206e-05
-211,pi-,2,2.0,3.0,False,6579,11,7,0.0010639914880680955,0.0004019369825244644,0.0011590446189546208,7.845801757475693e-06,9.505313088652525e-05,9.505313088652525e-05
-211,pi-,2,2.0,3.0,False,6579,22,529,0.08040735674114607,0.003352476125662036,0.07516917193632362,0.001694757046979945,-0.005238184804822452,0.005238184804822452
-211,pi-,2,2.0,3.0,False,6579,45,3,0.00045599635202918376,0.0002632095847567982,0.00034164762294475783,1.711639049595712e-05,-0.00011434872908442593,0.00011434872908442593
-211,pi-,2,2.0,3.0,False,6579,211,30,0.004559963520291838,0.0008306313014008783,0.005379071610037194,0.0002692829087702392,0.0008191080897453568,0.0008191080897453568
-211,pi-,2,2.0,3.0,False,6579,321,4,0.0006079951360389116,0.00030390513944692735,0.0004736385031113639,1.9376590304879104e-05,-0.00013435663292754775,0.00013435663292754775
-211,pi-,2,2.0,3.0,False,6579,2112,786,0.11947104423164615,0.003998740374358402,0.1199233334335701,0.0030478585810662325,0.00045228920192395827,0.00045228920192395827
-211,pi-,2,2.0,3.0,False,6579,2212,110,0.01671986624107007,0.0015807933073177774,0.015094786131823386,0.0008762195562343649,-0.0016250801092466838,0.0016250801092466838
-211,pi-,2,2.0,3.0,False,6579,OTHER,0,0.0,0.0,1.2098317640727714e-08,1.847977271417704e-10,1.2098317640727714e-08,1.2098317640727714e-08
-211,pi-,3,3.0,4.0,False,7020,-2212,386,0.05498575498575498,0.0027206690598280464,0.0554025713615698,0.00034843377705140314,0.0004168163758148172,0.0004168163758148172
-211,pi-,3,3.0,4.0,False,7020,-321,879,0.1252136752136752,0.003950102071477893,0.12441079058728707,0.0008238734475946005,-0.0008028846263881395,0.0008028846263881395
-211,pi-,3,3.0,4.0,False,7020,-211,4335,0.6175213675213675,0.005800441187855974,0.6195114287801783,0.0034050826474743886,0.001990061258810738,0.001990061258810738
-211,pi-,3,3.0,4.0,False,7020,-11,0,0.0,0.0,8.619319545009589e-05,1.5435501106594626e-06,8.619319545009589e-05,8.619319545009589e-05
-211,pi-,3,3.0,4.0,False,7020,11,7,0.0009971509971509972,0.000376699697333954,0.0014880771188990607,9.39161417866562e-06,0.0004909261217480635,0.0004909261217480635
-211,pi-,3,3.0,4.0,False,7020,22,546,0.07777777777777778,0.0031965168690722256,0.07373571229386847,0.0017506964920034499,-0.004042065483909313,0.004042065483909313
-211,pi-,3,3.0,4.0,False,7020,45,2,0.0002849002849002849,0.00020142622408817585,0.0005046732668350346,2.1944265337291986e-05,0.00021977298193474973,0.00021977298193474973
-211,pi-,3,3.0,4.0,False,7020,211,59,0.008404558404558405,0.0010895725528601865,0.007741777963203012,0.0003568880974010616,-0.0006627804413553932,0.0006627804413553932
-211,pi-,3,3.0,4.0,False,7020,321,11,0.0015669515669515669,0.00047208337270967843,0.0010358721564384245,4.5063336463490836e-05,-0.0005310794105131424,0.0005310794105131424
-211,pi-,3,3.0,4.0,False,7020,2112,675,0.09615384615384616,0.0035185362637422165,0.09866314856688747,0.002618948408885808,0.0025093024130413144,0.0025093024130413144
-211,pi-,3,3.0,4.0,False,7020,2212,120,0.017094017094017096,0.0015470683457189985,0.017419739186896762,0.0009299829498061684,0.0003257220928796663,0.0003257220928796663
-211,pi-,3,3.0,4.0,False,7020,OTHER,0,0.0,0.0,1.701417842267499e-08,1.8208409683108213e-10,1.701417842267499e-08,1.701417842267499e-08
-211,pi-,4,4.0,5.0,False,7152,-2212,540,0.07550335570469799,0.0031240792599291282,0.07035688209463,0.00042350737341815506,-0.005146473610067995,0.005146473610067995
-211,pi-,4,4.0,5.0,False,7152,-321,1362,0.19043624161073824,0.004642870570297908,0.19388533976502323,0.0011334474324810342,0.0034490981542849852,0.0034490981542849852
-211,pi-,4,4.0,5.0,False,7152,-211,3772,0.5274049217002237,0.005903409821492864,0.53246390098164,0.002829744907135152,0.005058979281416298,0.005058979281416298
-211,pi-,4,4.0,5.0,False,7152,-11,0,0.0,0.0,0.0001497029944648216,2.5310039103711203e-06,0.0001497029944648216,0.0001497029944648216
-211,pi-,4,4.0,5.0,False,7152,11,50,0.006991051454138702,0.0009852219464645223,0.007629708750969293,0.00011082481277162882,0.0006386572968305904,0.0006386572968305904
-211,pi-,4,4.0,5.0,False,7152,22,593,0.08291387024608501,0.0032606554023831007,0.07802224828059118,0.0018924295116653006,-0.004891621965493836,0.004891621965493836
-211,pi-,4,4.0,5.0,False,7152,45,6,0.0008389261744966443,0.00034234648443373433,0.0005915186754285688,2.2583856038911476e-05,-0.00024740749906807544,0.00024740749906807544
-211,pi-,4,4.0,5.0,False,7152,211,80,0.011185682326621925,0.0012435832413535135,0.010233514869029731,0.00044908668909133897,-0.0009521674575921936,0.0009521674575921936
-211,pi-,4,4.0,5.0,False,7152,321,14,0.0019574944071588368,0.0005226500917450562,0.0016908902796173263,6.788735882622037e-05,-0.0002666041275415105,0.0002666041275415105
-211,pi-,4,4.0,5.0,False,7152,2112,606,0.08473154362416108,0.003292934209392356,0.08803737647505568,0.002374461171930112,0.0033058328508945994,0.0033058328508945994
-211,pi-,4,4.0,5.0,False,7152,2212,129,0.018036912751677854,0.001573674583908103,0.016938890903100735,0.0008691240137416057,-0.0010980218485771194,0.0010980218485771194
-211,pi-,4,4.0,5.0,False,7152,OTHER,0,0.0,0.0,2.4981746766296324e-08,2.761819934025771e-10,2.4981746766296324e-08,2.4981746766296324e-08
-211,pi-,5,5.0,6.0,False,6396,-2212,476,0.07442151344590368,0.0032817209317154462,0.08145158660064863,0.0005541328193322872,0.007030073154744951,0.007030073154744951
-211,pi-,5,5.0,6.0,False,6396,-321,1423,0.22248280175109444,0.0052005466572367124,0.22116497003077742,0.0014032291777092152,-0.0013178317203170198,0.0013178317203170198
-211,pi-,5,5.0,6.0,False,6396,-211,2927,0.45762976860537835,0.006229466124852326,0.4543012889313727,0.0025911834767041297,-0.0033284796740056244,0.0033284796740056244
-211,pi-,5,5.0,6.0,False,6396,-11,2,0.00031269543464665416,0.00022107448968467148,0.0002454125205548234,4.732395404406747e-06,-6.728291409183076e-05,6.728291409183076e-05
-211,pi-,5,5.0,6.0,False,6396,11,207,0.0323639774859287,0.002212751946528013,0.03153527943870679,0.0002769757131619359,-0.0008286980472219097,0.0008286980472219097
-211,pi-,5,5.0,6.0,False,6396,22,597,0.09333958724202626,0.0036374835446720895,0.0890108526856455,0.0022236317141418683,-0.004328734556380762,0.004328734556380762
-211,pi-,5,5.0,6.0,False,6396,45,9,0.0014071294559099437,0.0004687130335816581,0.0007235760539742415,2.6437538039300336e-05,-0.0006835534019357022,0.0006835534019357022
-211,pi-,5,5.0,6.0,False,6396,211,93,0.014540337711069419,0.001496760954096603,0.01519750640418158,0.0006239202253608338,0.0006571686931121611,0.0006571686931121611
-211,pi-,5,5.0,6.0,False,6396,321,14,0.002188868042526579,0.0005843589972367145,0.002556774536774802,9.488293563445479e-05,0.00036790649424822295,0.00036790649424822295
-211,pi-,5,5.0,6.0,False,6396,2112,537,0.08395872420262664,0.003467657607945656,0.08504377251072212,0.0023604879585393465,0.0010850483080954848,0.0010850483080954848
-211,pi-,5,5.0,6.0,False,6396,2212,111,0.017354596622889306,0.0016328693900963189,0.01876894648221554,0.0009147756258114716,0.001414349859326234,0.001414349859326234
-211,pi-,5,5.0,6.0,False,6396,OTHER,0,0.0,0.0,3.324916349181829e-08,5.009159534080679e-10,3.324916349181829e-08,3.324916349181829e-08
-211,pi-,6,6.0,7.0,False,6107,-2212,688,0.11265760602587195,0.004045869911666781,0.11787198023222845,0.000759425963909993,0.005214374206356495,0.005214374206356495
-211,pi-,6,6.0,7.0,False,6107,-321,1471,0.24087113148845588,0.00547187502837657,0.23552496193207179,0.0013632109552707578,-0.005346169556384089,0.005346169556384089
-211,pi-,6,6.0,7.0,False,6107,-211,2669,0.43703946291141316,0.006347246182669194,0.438870128194046,0.0023876741301099686,0.0018306652826328706,0.0018306652826328706
