generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1554,0.015567163875102838,0.012308147790131008,-211,0.9999999999999999,0.9999999981895218
-211,pi-,1,1.0,2.0,False,5700,0.01573397363378822,0.014058238662255529,-211,1.0,1.000000000531922
-211,pi-,2,2.0,3.0,False,6579,0.015642978174928657,0.014773738313442975,-211,0.9999999999999999,0.9999999993017334
-211,pi-,3,3.0,4.0,False,7020,0.008632470412309053,0.0077291372795683655,-211,1.0,1.0000000001703033
-211,pi-,4,4.0,5.0,False,7152,0.016481081637092006,0.00943816320951485,-211,1.0000000000000002,1.0000000004649094
-211,pi-,5,5.0,6.0,False,6396,0.016750174239196728,0.008941146654028523,22,1.0,1.0000000002982938
-211,pi-,6,6.0,7.0,False,6107,0.01320436812095542,0.007672133086154984,22,1.0,1.0000000004534402
-211,pi-,7,7.0,8.0,False,4253,0.012922377010132985,0.009282360892043928,-321,1.0,0.999999999481722
-211,pi-,8,8.0,9.0,True,1220,0.057237817773705325,0.030399900809604086,-211,1.0,1.0000000001518778
211,pi+,0,0.0,1.0,False,3118,0.007948522085380223,0.007603681616021429,211,1.0,0.9999999993154223
211,pi+,1,1.0,2.0,False,7438,0.006226207451874404,0.005228196955169517,211,1.0,0.9999999997614
211,pi+,2,2.0,3.0,False,7854,0.00804701421527811,0.004022281157253171,22,0.9999999999999999,0.9999999999603667
211,pi+,3,3.0,4.0,False,8147,0.007809434526616915,0.003993961976824403,2212,1.0000000000000002,1.0000000000064426
211,pi+,4,4.0,5.0,False,8181,0.015433791781256326,0.006141827713828846,321,1.0,1.0000000001456455
211,pi+,5,5.0,6.0,False,7698,0.012053187600691804,0.008269537910872288,22,1.0,1.000000000558202
211,pi+,6,6.0,7.0,False,7337,0.012436873987246933,0.005109702403869987,211,0.9999999999999999,0.9999999996671943
211,pi+,7,7.0,8.0,False,5501,0.01863279087191966,0.009106028179840076,2212,1.0,1.0000000000729676
211,pi+,8,8.0,9.0,True,1725,0.02706416274909158,0.017875890204871903,22,1.0,1.0000000002113152
2212,proton,0,0.0,1.0,False,3730,0.002350578708255631,0.0021519097981440583,2212,1.0,0.9999999994496391
2212,proton,1,1.0,2.0,False,9202,0.004251778458549616,0.0033360354040274307,2112,1.0,1.0000000005345833
2212,proton,2,2.0,3.0,False,10040,0.011348499730403815,0.009644007271682575,2212,1.0,1.0000000005707492
2212,proton,3,3.0,4.0,False,10258,0.005218102696680796,0.004918672643394184,2212,1.0,1.000000000099966
2212,proton,4,4.0,5.0,False,10333,0.006774984265629732,0.004835975309441909,2212,1.0,1.0000000007556784
2212,proton,5,5.0,6.0,False,9225,0.018012845888855305,0.017784306611310585,2212,0.9999999999999999,1.000000000507484
2212,proton,6,6.0,7.0,False,3217,0.015154976683092937,0.010594671105176798,2112,1.0,0.9999999994396026
