variable,bin_index,low,high,n,observed_efficiency,fm_mean_probability,signed_difference_fm_minus_mc,absolute_difference,observed_binomial_standard_error,fm_mean_standard_error
gen_theta,1,5.0,10.0,128379,0.09538943320512772,0.09515926241874695,-0.00023017078638076782,0.00023017078638076782,0.0008198491828304433,0.0007161622262410359
gen_theta,2,10.0,15.0,133957,0.4711586534976959,0.47237253189086914,0.0012138783931732178,0.0012138783931732178,0.0013638404931198445,0.0011760704903124718
gen_theta,3,15.0,20.0,104060,0.6826830506324768,0.6846415400505066,0.001958489418029785,0.001958489418029785,0.0014428270793452375,0.0011490654016900635
gen_theta,4,20.0,25.0,74592,0.742559552192688,0.741906464099884,-0.0006530880928039551,0.0006530880928039551,0.0016008767960031698,0.00117476340944126
gen_theta,5,25.0,30.0,44381,0.7653500437736511,0.767646312713623,0.002296268939971924,0.002296268939971924,0.0020116005822449034,0.0013101808773350754
gen_theta,6,30.0,35.0,15069,0.7731103301048279,0.7748091816902161,0.0016988515853881836,0.0016988515853881836,0.0034118182136698124,0.0019507110104591673
