variable,bin_index,low,high,n,observed_efficiency,fm_mean_probability,signed_difference_fm_minus_mc,absolute_difference,observed_binomial_standard_error,fm_mean_standard_error
gen_vz,1,-12.0,-10.0,1234,0.49675852060317993,0.5030511617660522,0.0062926411628723145,0.0062926411628723145,0.014233224445961238,0.011782831995250499
gen_vz,2,-10.0,-8.0,10279,0.49041736125946045,0.49582919478416443,0.0054118335247039795,0.0054118335247039795,0.004930770588127114,0.004135672859150821
gen_vz,3,-8.0,-6.0,46084,0.49231836199760437,0.4929245710372925,0.0006062090396881104,0.0006062090396881104,0.002328861498223951,0.0019770187307625417
gen_vz,4,-6.0,-4.0,115007,0.49253523349761963,0.49472522735595703,0.0021899938583374023,0.0021899938583374023,0.0014742103684097776,0.0012627128556440507
gen_vz,5,-4.0,-2.0,155905,0.4947884976863861,0.4955725371837616,0.0007840394973754883,0.0007840394973754883,0.0012662410554842457,0.0010923288694989137
gen_vz,6,-2.0,0.0,114518,0.4957473874092102,0.4950125217437744,-0.000734865665435791,0.000734865665435791,0.001477465737109504,0.001282420730360985
gen_vz,7,0.0,2.0,45959,0.49807438254356384,0.4988183379173279,0.0007439553737640381,0.0007439553737640381,0.002332284351182693,0.0020275090430196298
gen_vz,8,2.0,4.0,10069,0.49021750688552856,0.4889187514781952,-0.001298755407333374,0.001298755407333374,0.004981884980101139,0.004362907882007719
gen_vz,9,4.0,6.0,1220,0.49098360538482666,0.5031715035438538,0.0121878981590271,0.0121878981590271,0.014312630688876981,0.012552489451028749
