device=cuda:0 run_dir=/home/htseng/Downloads/QuantumMC_Forward_Foundation_Model/runs/pid_restart_s23_205
loading deterministic, event-disjoint data splits...
epoch=31 train_loss=-3.26364 val_loss=-3.29057 val_nll=-5.25800 val_joint_nll=-4.27428 val_pid_acc=0.6781
epoch=32 train_loss=-3.27193 val_loss=-3.28031 val_nll=-5.24961 val_joint_nll=-4.26496 val_pid_acc=0.6780
epoch=33 train_loss=-3.27601 val_loss=-3.29289 val_nll=-5.26244 val_joint_nll=-4.27766 val_pid_acc=0.6780
epoch=34 train_loss=-3.28532 val_loss=-3.30778 val_nll=-5.27607 val_joint_nll=-4.29193 val_pid_acc=0.6777
epoch=35 train_loss=-3.28887 val_loss=-3.30060 val_nll=-5.27009 val_joint_nll=-4.28535 val_pid_acc=0.6778
epoch=36 train_loss=-3.29535 val_loss=-3.31240 val_nll=-5.28106 val_joint_nll=-4.29673 val_pid_acc=0.6780
epoch=37 train_loss=-3.29806 val_loss=-3.31822 val_nll=-5.28561 val_joint_nll=-4.30191 val_pid_acc=0.6779
epoch=38 train_loss=-3.30134 val_loss=-3.29374 val_nll=-5.26165 val_joint_nll=-4.27770 val_pid_acc=0.6779
epoch=39 train_loss=-3.30753 val_loss=-3.30996 val_nll=-5.27759 val_joint_nll=-4.29377 val_pid_acc=0.6780
epoch=40 train_loss=-3.30963 val_loss=-3.31750 val_nll=-5.28394 val_joint_nll=-4.30072 val_pid_acc=0.6781
epoch=41 train_loss=-3.31281 val_loss=-3.32029 val_nll=-5.28710 val_joint_nll=-4.30369 val_pid_acc=0.6780
epoch=42 train_loss=-3.31598 val_loss=-3.31690 val_nll=-5.28342 val_joint_nll=-4.30016 val_pid_acc=0.6777
epoch=43 train_loss=-3.31842 val_loss=-3.33256 val_nll=-5.29826 val_joint_nll=-4.31541 val_pid_acc=0.6779
epoch=44 train_loss=-3.32152 val_loss=-3.32599 val_nll=-5.29464 val_joint_nll=-4.31032 val_pid_acc=0.6772
epoch=45 train_loss=-3.32528 val_loss=-3.32087 val_nll=-5.28836 val_joint_nll=-4.30461 val_pid_acc=0.6780
epoch=46 train_loss=-3.32624 val_loss=-3.32652 val_nll=-5.29224 val_joint_nll=-4.30938 val_pid_acc=0.6778
epoch=47 train_loss=-3.33003 val_loss=-3.32504 val_nll=-5.29268 val_joint_nll=-4.30886 val_pid_acc=0.6772
epoch=48 train_loss=-3.33322 val_loss=-3.33748 val_nll=-5.30255 val_joint_nll=-4.32001 val_pid_acc=0.6781
epoch=49 train_loss=-3.33543 val_loss=-3.34302 val_nll=-5.30809 val_joint_nll=-4.32556 val_pid_acc=0.6781
epoch=50 train_loss=-3.33816 val_loss=-3.34000 val_nll=-5.30529 val_joint_nll=-4.32265 val_pid_acc=0.6782
epoch=51 train_loss=-3.34096 val_loss=-3.34148 val_nll=-5.30704 val_joint_nll=-4.32426 val_pid_acc=0.6781
epoch=52 train_loss=-3.34286 val_loss=-3.34595 val_nll=-5.31049 val_joint_nll=-4.32822 val_pid_acc=0.6784
epoch=53 train_loss=-3.34465 val_loss=-3.34802 val_nll=-5.31267 val_joint_nll=-4.33034 val_pid_acc=0.6783
epoch=54 train_loss=-3.34646 val_loss=-3.34588 val_nll=-5.31096 val_joint_nll=-4.32842 val_pid_acc=0.6781
epoch=55 train_loss=-3.34903 val_loss=-3.35015 val_nll=-5.31430 val_joint_nll=-4.33223 val_pid_acc=0.6781
epoch=56 train_loss=-3.35038 val_loss=-3.34858 val_nll=-5.31300 val_joint_nll=-4.33079 val_pid_acc=0.6782
epoch=57 train_loss=-3.35238 val_loss=-3.34974 val_nll=-5.31398 val_joint_nll=-4.33186 val_pid_acc=0.6782
epoch=58 train_loss=-3.35448 val_loss=-3.35120 val_nll=-5.31543 val_joint_nll=-4.33332 val_pid_acc=0.6781
epoch=59 train_loss=-3.35617 val_loss=-3.35666 val_nll=-5.32098 val_joint_nll=-4.33882 val_pid_acc=0.6780
epoch=60 train_loss=-3.35743 val_loss=-3.35510 val_nll=-5.31931 val_joint_nll=-4.33721 val_pid_acc=0.6781
epoch=61 train_loss=-3.35937 val_loss=-3.35770 val_nll=-5.32148 val_joint_nll=-4.33959 val_pid_acc=0.6783
epoch=62 train_loss=-3.36035 val_loss=-3.35696 val_nll=-5.32055 val_joint_nll=-4.33876 val_pid_acc=0.6783
epoch=63 train_loss=-3.36182 val_loss=-3.35884 val_nll=-5.32257 val_joint_nll=-4.34070 val_pid_acc=0.6782
epoch=64 train_loss=-3.36254 val_loss=-3.35953 val_nll=-5.32316 val_joint_nll=-4.34135 val_pid_acc=0.6783
epoch=65 train_loss=-3.36348 val_loss=-3.36042 val_nll=-5.32403 val_joint_nll=-4.34222 val_pid_acc=0.6782
epoch=66 train_loss=-3.36441 val_loss=-3.36045 val_nll=-5.32408 val_joint_nll=-4.34226 val_pid_acc=0.6782
epoch=67 train_loss=-3.36508 val_loss=-3.36154 val_nll=-5.32513 val_joint_nll=-4.34334 val_pid_acc=0.6782
epoch=68 train_loss=-3.36551 val_loss=-3.36272 val_nll=-5.32621 val_joint_nll=-4.34446 val_pid_acc=0.6782
epoch=69 train_loss=-3.36618 val_loss=-3.36178 val_nll=-5.32536 val_joint_nll=-4.34357 val_pid_acc=0.6782
epoch=70 train_loss=-3.36675 val_loss=-3.36248 val_nll=-5.32610 val_joint_nll=-4.34429 val_pid_acc=0.6782
test_nll=-5.370006
test_pid_accuracy=0.6798
checkpoint=/home/htseng/Downloads/QuantumMC_Forward_Foundation_Model/runs/pid_restart_s23_205/model.pt
