generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1554,0.01856422894771318,0.016075850011028125,2112,0.9999999999999999,1.0000000000510325
-211,pi-,1,1.0,2.0,False,5700,0.013374739930419466,0.01125463838224905,-211,1.0,0.9999999989009136
-211,pi-,2,2.0,3.0,False,6579,0.014791633731830562,0.013947766892357216,-211,0.9999999999999999,0.9999999990249706
-211,pi-,3,3.0,4.0,False,7020,0.010648041539572195,0.00875143823175939,-211,1.0,0.9999999992470282
-211,pi-,4,4.0,5.0,False,7152,0.015213891342374223,0.01158030787040687,-211,1.0000000000000002,0.999999999741868
-211,pi-,5,5.0,6.0,False,6396,0.009994982366591248,0.006349662406390899,-2212,1.0,1.0000000003881648
-211,pi-,6,6.0,7.0,False,6107,0.012458707421338464,0.007446571178606448,-321,1.0,0.9999999994953511
-211,pi-,7,7.0,8.0,False,4253,0.006089637376437954,0.003271586585788827,-321,1.0,1.000000000468133
-211,pi-,8,8.0,9.0,True,1220,0.03672710995042567,0.020813887608039552,-2212,1.0,1.0000000007260714
211,pi+,0,0.0,1.0,False,3118,0.006710572203301103,0.00467478231852636,211,1.0,1.0000000005752308
211,pi+,1,1.0,2.0,False,7438,0.010429991959283468,0.007241521087260061,211,1.0,1.0000000013726533
211,pi+,2,2.0,3.0,False,7854,0.007291432589576848,0.005358305404434438,321,0.9999999999999999,0.9999999992202689
211,pi+,3,3.0,4.0,False,8147,0.00971246447429038,0.007290780185832707,22,1.0000000000000002,1.0000000003748377
211,pi+,4,4.0,5.0,False,8181,0.013941841987363545,0.007238495730939598,211,1.0,1.0000000004702119
211,pi+,5,5.0,6.0,False,7698,0.012705753981395958,0.01114243566037465,22,1.0,1.0000000006118535
211,pi+,6,6.0,7.0,False,7337,0.01142323231266022,0.006751364568721607,321,0.9999999999999999,1.0000000003224006
211,pi+,7,7.0,8.0,False,5501,0.01540782090272769,0.010186805190808668,321,1.0,0.9999999992584425
211,pi+,8,8.0,9.0,True,1725,0.022320276873047863,0.013771698345983602,321,1.0,1.00000000037654
2212,proton,0,0.0,1.0,False,3730,0.002844949918937804,0.002223666263968971,2212,1.0,1.0000000006773182
2212,proton,1,1.0,2.0,False,9202,0.011101862947477607,0.010229620159229895,2112,1.0,1.0000000012453476
2212,proton,2,2.0,3.0,False,10040,0.014437651182481148,0.013049559048710857,2212,1.0,0.9999999995386216
2212,proton,3,3.0,4.0,False,10258,0.009238119621139242,0.008945887064266023,2212,1.0,1.0000000002124572
2212,proton,4,4.0,5.0,False,10333,0.010136151033806292,0.009759702200684228,2212,1.0,1.0000000000141545
2212,proton,5,5.0,6.0,False,9225,0.01986726684981471,0.01955419614214482,2212,0.9999999999999999,1.0000000004510339
2212,proton,6,6.0,7.0,False,3217,0.009581891521321476,0.005936514839595425,2112,1.0,0.9999999989404967
