generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1554,0.011023290775088911,0.008237221464035271,2112,0.9999999999999999,1.0000000006560796
-211,pi-,1,1.0,2.0,False,5700,0.007380009263475825,0.005107129664832288,-211,1.0,0.9999999994232469
-211,pi-,2,2.0,3.0,False,6579,0.008852401117614025,0.006939385211560789,-211,0.9999999999999999,0.9999999999812832
-211,pi-,3,3.0,4.0,False,7020,0.004737428160918662,0.003137945606137102,2112,1.0,1.0000000006130778
-211,pi-,4,4.0,5.0,False,7152,0.011526977780095905,0.006111314718616492,-2212,1.0000000000000002,1.0000000009156698
-211,pi-,5,5.0,6.0,False,6396,0.008060441156540706,0.0060315870599585986,-2212,1.0,0.9999999989354267
-211,pi-,6,6.0,7.0,False,6107,0.010817018923158245,0.007722636916523001,-321,1.0,1.0000000006189247
-211,pi-,7,7.0,8.0,False,4253,0.009136775804513423,0.005090362073667698,-211,1.0,1.0000000002599316
-211,pi-,8,8.0,9.0,True,1220,0.041069278487687044,0.022074747449035204,-211,1.0,0.9999999995766166
211,pi+,0,0.0,1.0,False,3118,0.0060562732358372,0.004814158134140545,211,1.0,0.9999999980656366
211,pi+,1,1.0,2.0,False,7438,0.003735918213564608,0.0024160227595141567,321,1.0,0.9999999994333977
211,pi+,2,2.0,3.0,False,7854,0.011903464898737772,0.009615830699541972,211,0.9999999999999999,0.9999999996783148
211,pi+,3,3.0,4.0,False,8147,0.007516272054238523,0.004336045500989871,211,1.0000000000000002,0.9999999997801432
211,pi+,4,4.0,5.0,False,8181,0.010030988081388066,0.004309987971146387,22,1.0,1.0000000007029035
211,pi+,5,5.0,6.0,False,7698,0.009056195263114887,0.00765255280939979,22,1.0,1.0000000002766125
211,pi+,6,6.0,7.0,False,7337,0.009841536025775201,0.006789804000498334,211,0.9999999999999999,1.0000000002900382
211,pi+,7,7.0,8.0,False,5501,0.01137377403907879,0.006579383817656936,321,1.0,0.9999999997137284
211,pi+,8,8.0,9.0,True,1725,0.03217320177008727,0.020968090101428638,211,1.0,0.9999999997835891
2212,proton,0,0.0,1.0,False,3730,0.0021734183901686898,0.001914764984683126,2212,1.0,1.00000000264972
2212,proton,1,1.0,2.0,False,9202,0.002981636104573804,0.002190850412216415,2112,1.0,0.9999999994345748
2212,proton,2,2.0,3.0,False,10040,0.007245570759148908,0.005270016665358979,2212,1.0,0.9999999999373996
2212,proton,3,3.0,4.0,False,10258,0.002985116575060622,0.0016747187509105824,45,1.0,0.9999999995703001
2212,proton,4,4.0,5.0,False,10333,0.0034694228836918673,0.0026676563363230987,22,1.0,0.9999999996785053
2212,proton,5,5.0,6.0,False,9225,0.01561180496450649,0.014789514086918532,2212,0.9999999999999999,0.9999999992689309
2212,proton,6,6.0,7.0,False,3217,0.010692429388518696,0.007264584317956249,2112,1.0,1.0000000017900212
