generated_pid,generated_species,n,wasserstein_1d,absolute_mean_difference,std_ratio,observed_in_training_domain_fraction,sampled_in_training_domain_fraction,observed_mean,observed_std,observed_q01,observed_q05,observed_median,observed_q95,observed_q99,sampled_mean,sampled_std,sampled_q01,sampled_q05,sampled_median,sampled_q95,sampled_q99
-211,pi-,45817,0.006461983650421124,0.00035644930834122235,0.9884024178250512,1.0,0.9990614837287469,0.9622227734487827,0.09344175038746322,0.5439819307830966,0.7620487743585889,0.9963853960286432,1.0050596237261127,1.0103982687975146,0.9618663241404415,0.09235805200877356,0.5916716185692927,0.7415784135848246,0.9960102241419599,1.0076413863121167,1.071040980305253
211,pi+,56774,0.0066238360797667845,0.0011914496632197125,1.0180850978573563,1.0,0.9986965864656356,0.9740720790124888,0.07736433426960156,0.5933018386417725,0.8370437390129001,0.9966056041419772,1.0054673792099298,1.010750537836035,0.9728806293492691,0.07876347582553653,0.6196463487730635,0.7948825361902833,0.9958309797741238,1.008248733747794,1.0815473440123011
2212,proton,55891,0.0025784619788743576,3.2074190119635304e-05,1.0095725313294346,1.0,0.9989085899339787,0.9006024933045084,0.11838841706531252,0.4880943245445665,0.630791081506433,0.9512946061774731,0.9890468994547412,0.9946733959178149,0.900634567494628,0.11952169389671238,0.489911627405239,0.6326183653658322,0.9511544972643811,0.9903321084004908,1.0373903055751066
