generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1572,0.02511914632060323,0.01573057946424372,22,1.0,0.9999999976442784
-211,pi-,1,1.0,2.0,False,5718,0.004272968321195675,0.0020908416197165103,-211,1.0,1.0000000001211882
-211,pi-,2,2.0,3.0,False,6603,0.015647081251825123,0.011648257063857526,-211,0.9999999999999999,1.0000000001856182
-211,pi-,3,3.0,4.0,False,7114,0.012680345311899297,0.009109988057104446,-321,0.9999999999999999,1.0000000002762752
-211,pi-,4,4.0,5.0,False,6935,0.012365092136206278,0.007972246505422137,22,1.0,0.9999999995286206
-211,pi-,5,5.0,6.0,False,6217,0.015786505163017543,0.006622521673967263,-321,1.0,0.9999999994927693
-211,pi-,6,6.0,7.0,False,6099,0.01122515764208739,0.005436442903371863,-321,1.0,1.000000000942842
-211,pi-,7,7.0,8.0,False,4246,0.01567215346280165,0.011499350922938606,-321,1.0,1.0000000009019896
-211,pi-,8,8.0,9.0,True,1268,0.029608476109322684,0.01862360479106151,-211,1.0,0.9999999994594883
211,pi+,0,0.0,1.0,False,3085,0.0047751727307981445,0.003166627100815264,2112,1.0,0.9999999989933477
211,pi+,1,1.0,2.0,False,7616,0.014798322012028754,0.013337045918735302,211,1.0,0.9999999995848492
211,pi+,2,2.0,3.0,False,7962,0.007539935554963246,0.005735011098621456,321,1.0,1.0000000000145004
211,pi+,3,3.0,4.0,False,8205,0.011502594696556873,0.009161120616262786,2112,1.0,0.9999999989370979
211,pi+,4,4.0,5.0,False,8123,0.010466823371601017,0.007123499089859084,45,0.9999999999999999,0.9999999999348994
211,pi+,5,5.0,6.0,False,7659,0.013529203001375441,0.007220922577613045,-11,1.0,0.9999999997858215
211,pi+,6,6.0,7.0,False,7484,0.00875640466111825,0.004418181278854849,321,1.0,0.9999999997589367
211,pi+,7,7.0,8.0,False,5440,0.01089676447759427,0.006586341430460496,-11,1.0,1.0000000000819733
211,pi+,8,8.0,9.0,True,1824,0.025772254545681956,0.016715487793063463,-11,1.0,0.9999999999581592
2212,proton,0,0.0,1.0,False,3629,0.0026326213919219206,0.0022910695928456248,321,1.0,1.0000000010397916
2212,proton,1,1.0,2.0,False,9453,0.002909365909210159,0.0015775676612396262,22,1.0,0.9999999991836609
2212,proton,2,2.0,3.0,False,9876,0.0036256669390396946,0.002682211093217271,22,1.0,0.999999999354419
2212,proton,3,3.0,4.0,False,10300,0.007424526087021647,0.00476565871351553,2212,1.0,0.9999999993649914
2212,proton,4,4.0,5.0,False,10425,0.0027576817717425337,0.0014549830205497355,22,1.0,0.9999999999469433
2212,proton,5,5.0,6.0,False,9198,0.004971406963953393,0.004322388702908353,45,1.0,0.9999999996620018
2212,proton,6,6.0,7.0,False,3191,0.02209885509899105,0.01990630925962522,2212,1.0,1.0000000012973298
