generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1580,0.1181347245095079,0.11813472447610357,2112,1.0,1.0000000000668086
-211,pi-,1,1.0,2.0,False,5787,0.04137637298848225,0.021007187527393417,22,1.0,0.9999999996375324
-211,pi-,2,2.0,3.0,False,6576,0.03118977103311292,0.014163820940352179,-211,1.0,0.9999999999937592
-211,pi-,3,3.0,4.0,False,7252,0.032993234167335635,0.015419939602689878,-321,1.0,1.000000000424457
-211,pi-,4,4.0,5.0,False,7160,0.042106306709185345,0.03304906844478667,-321,1.0,1.0000000001129508
-211,pi-,5,5.0,6.0,False,6437,0.05962305236888244,0.02900797971105984,-321,1.0000000000000002,0.9999999992084164
-211,pi-,6,6.0,7.0,False,6131,0.06261499493236579,0.032963400257393166,-321,1.0,1.0000000005356686
-211,pi-,7,7.0,8.0,False,4147,0.07020801319180525,0.03784002119015921,-2212,1.0,0.999999999733474
-211,pi-,8,8.0,9.0,True,1174,0.09007843618271646,0.037422698121232306,2112,0.9999999999999999,1.000000000741345
211,pi+,0,0.0,1.0,False,3055,0.04112565206729182,0.03712188728799992,211,0.9999999999999999,1.0000000007514245
211,pi+,1,1.0,2.0,False,7508,0.03259379407816666,0.019433211350141682,321,1.0,0.999999999732442
211,pi+,2,2.0,3.0,False,7882,0.042450321354935885,0.024266611536800764,321,1.0,0.9999999991836495
211,pi+,3,3.0,4.0,False,8038,0.048860430407185226,0.01746855760639722,321,1.0,0.9999999992779364
211,pi+,4,4.0,5.0,False,8039,0.062165235708649305,0.03676672957560467,321,1.0,0.9999999999423411
211,pi+,5,5.0,6.0,False,7669,0.052937927078912934,0.04054937789391268,-11,1.0,1.0000000001083211
211,pi+,6,6.0,7.0,False,7440,0.06121663251260788,0.03795495886475808,211,1.0,1.0000000003953102
211,pi+,7,7.0,8.0,False,5391,0.06610642712509462,0.039380836704626,211,1.0,0.9999999999779305
211,pi+,8,8.0,9.0,True,1795,0.09283226885484695,0.049168744807787906,321,0.9999999999999999,1.0000000000029468
2212,proton,0,0.0,1.0,False,3694,0.038579320501534294,0.037401181736957945,2212,1.0,0.9999999997892657
2212,proton,1,1.0,2.0,False,9364,0.03328972269837907,0.030761057336920923,2112,1.0,1.0000000003572667
2212,proton,2,2.0,3.0,False,10005,0.04971145558596443,0.03498986066430276,2212,1.0,1.0000000004932963
2212,proton,3,3.0,4.0,False,10255,0.053789983972160366,0.028152871201644003,2212,1.0,0.9999999998305339
2212,proton,4,4.0,5.0,False,10530,0.05096191677156121,0.021806222031994983,22,1.0,1.0000000008255083
2212,proton,5,5.0,6.0,False,9188,0.06753848417097866,0.030596232285798504,45,1.0,1.000000000260717
2212,proton,6,6.0,7.0,False,3170,0.09363761553606559,0.03847229234192649,211,1.0,0.9999999986528066
