generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,reconstructed_pid,observed_count,coatjava_fraction,coatjava_standard_error,fm_mean_probability,fm_mean_standard_error,signed_difference_fm_minus_coatjava,absolute_difference
-211,pi-,0,0.0,1.0,False,1580,-2212,2,0.0012658227848101266,0.0008945051943469415,0.004320396798536296,8.057058421373904e-05,0.0030545740137261695,0.0030545740137261695
-211,pi-,0,0.0,1.0,False,1580,-321,8,0.005063291139240506,0.0017856059890557516,0.00642901339940666,0.0001251118317348339,0.0013657222601661531,0.0013657222601661531
-211,pi-,0,0.0,1.0,False,1580,-211,817,0.5170886075949367,0.012571516415849204,0.5580089402850148,0.009073263294167163,0.04092033269007811,0.04092033269007811
-211,pi-,0,0.0,1.0,False,1580,-11,0,0.0,0.0,0.00011507910164946711,2.4001239648015894e-06,0.00011507910164946711,0.00011507910164946711
-211,pi-,0,0.0,1.0,False,1580,11,1,0.0006329113924050633,0.0006327110722885074,0.0005881092200648631,1.0456135374666453e-05,-4.48021723402002e-05,4.48021723402002e-05
-211,pi-,0,0.0,1.0,False,1580,22,157,0.09936708860759494,0.007526042141943344,0.09707676443283128,0.0019429371380841622,-0.0022903241747636582,0.0022903241747636582
-211,pi-,0,0.0,1.0,False,1580,45,2,0.0012658227848101266,0.0008945051943469415,0.0002777719963410508,2.2529378584288705e-05,-0.000988050788469076,0.000988050788469076
-211,pi-,0,0.0,1.0,False,1580,211,1,0.0006329113924050633,0.0006327110722885074,0.00685073361468396,0.0006151224886730289,0.006217822222278897,0.006217822222278897
-211,pi-,0,0.0,1.0,False,1580,321,0,0.0,0.0,0.0004385032940967466,3.567275764461083e-05,0.0004385032940967466,0.0004385032940967466
-211,pi-,0,0.0,1.0,False,1580,2112,565,0.3575949367088608,0.012057898245313454,0.3028206213035538,0.007490002495163549,-0.05477431540530697,0.05477431540530697
-211,pi-,0,0.0,1.0,False,1580,2212,27,0.01708860759493671,0.003260483295444911,0.023067762535370042,0.0020358241515087915,0.005979154940433332,0.005979154940433332
-211,pi-,0,0.0,1.0,False,1580,OTHER,0,0.0,0.0,6.30638401470739e-06,1.4037700001007673e-06,6.30638401470739e-06,6.30638401470739e-06
-211,pi-,1,1.0,2.0,False,5787,-2212,74,0.012787281838603767,0.001476956649263036,0.014281598964672402,0.00010184563555725403,0.001494317126068635,0.001494317126068635
-211,pi-,1,1.0,2.0,False,5787,-321,135,0.02332814930015552,0.001984210471661263,0.029599809204795602,0.00022443077075360692,0.0062716599046400805,0.0062716599046400805
-211,pi-,1,1.0,2.0,False,5787,-211,4171,0.720753412821842,0.005897399513121706,0.7040989771132758,0.003879533501758468,-0.016654435708566173,0.016654435708566173
-211,pi-,1,1.0,2.0,False,5787,-11,0,0.0,0.0,0.0002564649896743487,1.9358899530869228e-06,0.0002564649896743487,0.0002564649896743487
-211,pi-,1,1.0,2.0,False,5787,11,11,0.0019008121651978573,0.0005725714792896047,0.0013646428215694417,1.0753347813942763e-05,-0.0005361693436284156,0.0005361693436284156
-211,pi-,1,1.0,2.0,False,5787,22,546,0.09434940383618455,0.003842582297487874,0.07469035137147972,0.0012098592392175494,-0.019659052464704826,0.019659052464704826
-211,pi-,1,1.0,2.0,False,5787,45,1,0.00017280110592707794,0.00017278617517093247,0.0007725105932618326,1.62520389410845e-05,0.0005997094873347546,0.0005997094873347546
-211,pi-,1,1.0,2.0,False,5787,211,17,0.0029376188007603247,0.0007114299490539296,0.006858675202218817,0.0003135136677103281,0.003921056401458492,0.003921056401458492
-211,pi-,1,1.0,2.0,False,5787,321,1,0.00017280110592707794,0.00017278617517093247,0.0009573738259962887,2.203880980795816e-05,0.0007845727200692107,0.0007845727200692107
-211,pi-,1,1.0,2.0,False,5787,2112,749,0.12942802833938138,0.004412551293743489,0.143299176627894,0.002886775493575822,0.013871148288512603,0.013871148288512603
-211,pi-,1,1.0,2.0,False,5787,2212,82,0.01416969068602039,0.0015536547853245242,0.02381511405305717,0.0009917320266834078,0.009645423367036781,0.009645423367036781
