generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1595,0.012882215566744765,0.008210593279628364,-211,1.0,0.9999999999008561
-211,pi-,1,1.0,2.0,False,5771,0.00833888702652029,0.007373711712667444,22,0.9999999999999999,1.0000000019883613
-211,pi-,2,2.0,3.0,False,6524,0.005697044088442531,0.003283183568639103,-211,1.0,1.0000000000773168
-211,pi-,3,3.0,4.0,False,6918,0.01881487953470771,0.013318018685554378,-211,1.0,0.9999999997446035
-211,pi-,4,4.0,5.0,False,7084,0.01469441732603688,0.011908558063859487,-321,1.0,0.9999999997804881
-211,pi-,5,5.0,6.0,False,6303,0.020036442289584008,0.01576352402289735,-321,1.0000000000000002,0.9999999991491002
-211,pi-,6,6.0,7.0,False,6117,0.013304022002584672,0.00561718437305303,-211,0.9999999999999999,1.0000000011844252
-211,pi-,7,7.0,8.0,False,4246,0.011043840489488905,0.006870573200987315,2112,1.0,1.0000000003812433
-211,pi-,8,8.0,9.0,True,1259,0.031244847515021212,0.02718799614522835,22,1.0,0.9999999994896964
211,pi+,0,0.0,1.0,False,3130,0.0059111009957355624,0.0027610801933214257,2112,1.0,1.0000000013374366
211,pi+,1,1.0,2.0,False,7481,0.007581510239575587,0.0075271011530245735,211,1.0,1.000000000717622
211,pi+,2,2.0,3.0,False,7913,0.007511491180518642,0.004755801198521266,321,1.0,1.00000000043587
211,pi+,3,3.0,4.0,False,8129,0.0018990806385333675,0.0009225068485800847,211,0.9999999999999999,1.0000000006094076
211,pi+,4,4.0,5.0,False,8030,0.014113807518859732,0.010676907364320781,321,1.0,1.00000000034638
211,pi+,5,5.0,6.0,False,7669,0.008901929404205148,0.0038891091565959185,2212,1.0,1.000000000102498
211,pi+,6,6.0,7.0,False,7389,0.01985283132051152,0.010793854541837622,321,1.0,0.9999999992018249
211,pi+,7,7.0,8.0,False,5468,0.01167087038799048,0.006657599488541693,321,1.0,0.9999999995891221
211,pi+,8,8.0,9.0,True,1758,0.022923781605922934,0.013704952428941708,321,1.0,0.9999999994755441
2212,proton,0,0.0,1.0,False,3667,0.0028647938377782027,0.0016679400509567177,2212,1.0,1.0000000008268193
2212,proton,1,1.0,2.0,False,9285,0.005994746343382245,0.004923323030329385,2212,1.0,0.9999999989354464
2212,proton,2,2.0,3.0,False,9840,0.0059717889482992425,0.005723998434387312,2212,1.0,1.0000000004865364
2212,proton,3,3.0,4.0,False,10182,0.010805031763753975,0.010676448069698696,2212,1.0,0.9999999998970989
2212,proton,4,4.0,5.0,False,10514,0.013240227442808162,0.013118718483442593,2212,1.0,0.9999999994538117
2212,proton,5,5.0,6.0,False,9195,0.016151779935831022,0.013478308852079346,2212,1.0,1.0000000008524916
2212,proton,6,6.0,7.0,False,3189,0.03796779348326289,0.032344194210297106,2212,1.0,0.9999999975961477
