generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1580,0.013625110210726354,0.009969161174869234,-211,1.0,1.0000000000623896
-211,pi-,1,1.0,2.0,False,5787,0.005107191620585393,0.0037582545470044026,-211,1.0,0.9999999995972445
-211,pi-,2,2.0,3.0,False,6576,0.014270925253910776,0.013372338631212788,-211,1.0,0.9999999996519697
-211,pi-,3,3.0,4.0,False,7252,0.013563443267255285,0.007033331689643901,2112,1.0,0.9999999991553109
-211,pi-,4,4.0,5.0,False,7160,0.007853185541237012,0.003854223026786077,22,1.0,1.000000000192962
-211,pi-,5,5.0,6.0,False,6437,0.01666210401752851,0.00965937069863776,-2212,1.0000000000000002,0.9999999993200823
-211,pi-,6,6.0,7.0,False,6131,0.020254958823574563,0.014903426612588144,-211,1.0,0.9999999989827966
-211,pi-,7,7.0,8.0,False,4147,0.006974469662149495,0.0056275225543161445,-321,1.0,1.0000000003969136
-211,pi-,8,8.0,9.0,True,1174,0.015574280759136014,0.012473890655433514,-2212,0.9999999999999999,1.0000000015317885
211,pi+,0,0.0,1.0,False,3055,0.00830901778722232,0.006421125509796011,211,0.9999999999999999,1.0000000019321886
211,pi+,1,1.0,2.0,False,7508,0.014460521242980915,0.013819376529443983,211,1.0,0.9999999992197064
211,pi+,2,2.0,3.0,False,7882,0.004572150635048616,0.003765171970541048,211,1.0,0.9999999999336048
211,pi+,3,3.0,4.0,False,8038,0.009590229799892776,0.00541263553960436,211,1.0,0.9999999994837683
211,pi+,4,4.0,5.0,False,8039,0.008745938196717769,0.004455797705798299,2212,1.0,1.000000000060511
211,pi+,5,5.0,6.0,False,7669,0.009925356405013656,0.006236481771077579,-11,1.0,1.0000000000060896
211,pi+,6,6.0,7.0,False,7440,0.015048812001078328,0.007283341633490759,211,1.0,0.9999999997578509
211,pi+,7,7.0,8.0,False,5391,0.00738441233941252,0.005896084054804754,2212,1.0,1.0000000007759782
211,pi+,8,8.0,9.0,True,1795,0.02769071828702037,0.017738999833137536,2212,0.9999999999999999,0.9999999993133336
2212,proton,0,0.0,1.0,False,3694,0.0021268183705515204,0.0010728376568910336,-11,1.0,0.9999999999883159
2212,proton,1,1.0,2.0,False,9364,0.007428455783200173,0.006403344774352893,2212,1.0,0.999999999740309
2212,proton,2,2.0,3.0,False,10005,0.010072146623025085,0.008456206994260529,2212,1.0,0.9999999997359358
2212,proton,3,3.0,4.0,False,10255,0.00801199311363344,0.006353082689617873,2212,1.0,0.9999999999051932
2212,proton,4,4.0,5.0,False,10530,0.011917002715207037,0.009394938563808575,2212,1.0,1.0000000004754064
2212,proton,5,5.0,6.0,False,9188,0.01322460204304185,0.007397531681007985,2212,1.0,0.9999999995404585
2212,proton,6,6.0,7.0,False,3170,0.008486636156295307,0.006390684158893795,22,1.0,1.0000000000814289
