generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1595,0.010157173336873488,0.007613482051835541,2112,1.0,1.0000000019472872
-211,pi-,1,1.0,2.0,False,5771,0.004357096523961555,0.0034957028553599945,22,0.9999999999999999,0.9999999994743816
-211,pi-,2,2.0,3.0,False,6524,0.006132783794495188,0.003990966367297191,22,1.0,0.9999999987563545
-211,pi-,3,3.0,4.0,False,6918,0.01609974739927263,0.010743915215878697,-211,1.0,1.0000000001539753
-211,pi-,4,4.0,5.0,False,7084,0.010124075375047819,0.007524434583811385,-321,1.0,1.0000000004155547
-211,pi-,5,5.0,6.0,False,6303,0.01798310822720054,0.013708979977583219,-321,1.0000000000000002,1.0000000001453093
-211,pi-,6,6.0,7.0,False,6117,0.010382643882528186,0.0047776623790058426,-211,0.9999999999999999,0.9999999996717095
-211,pi-,7,7.0,8.0,False,4246,0.010933274849340561,0.0050073486353168495,22,1.0,0.9999999996135412
-211,pi-,8,8.0,9.0,True,1259,0.032744618729848324,0.021166755802296183,22,1.0,1.0000000013405115
211,pi+,0,0.0,1.0,False,3130,0.004931752837890541,0.0029041114931601802,22,1.0,0.999999999324357
211,pi+,1,1.0,2.0,False,7481,0.00495015089039195,0.002832324642362119,321,1.0,1.0000000005713192
211,pi+,2,2.0,3.0,False,7913,0.005094493243581098,0.003212704949017854,321,1.0,1.0000000003773444
211,pi+,3,3.0,4.0,False,8129,0.007434408541890913,0.0050644598311705424,321,0.9999999999999999,0.999999999585672
211,pi+,4,4.0,5.0,False,8030,0.01169870214234595,0.007082961412357758,321,1.0,0.9999999992705234
211,pi+,5,5.0,6.0,False,7669,0.010829977875257513,0.0036140146592502226,-11,1.0,0.9999999999899851
211,pi+,6,6.0,7.0,False,7389,0.01605272813204936,0.010519100899890943,211,1.0,0.9999999997602771
211,pi+,7,7.0,8.0,False,5468,0.0061183920031058206,0.0034568414974163325,45,1.0,0.9999999997307358
211,pi+,8,8.0,9.0,True,1758,0.01855029207096657,0.017464400119698104,321,1.0,0.9999999997971791
2212,proton,0,0.0,1.0,False,3667,0.002125486940298765,0.001218830301065835,211,1.0,0.999999999079104
2212,proton,1,1.0,2.0,False,9285,0.005271676741871192,0.0027591919468030676,2112,1.0,0.9999999993929567
2212,proton,2,2.0,3.0,False,9840,0.008970146134842793,0.006761521434911155,2212,1.0,1.0000000000054146
2212,proton,3,3.0,4.0,False,10182,0.008502588704196354,0.006203598493391471,2212,1.0,0.999999999781584
2212,proton,4,4.0,5.0,False,10514,0.009049131683734394,0.006058563090490909,2212,1.0,0.9999999994755625
2212,proton,5,5.0,6.0,False,9195,0.0067879056270788865,0.005741507276009417,2212,1.0,1.0000000008685208
2212,proton,6,6.0,7.0,False,3189,0.022382500456381155,0.01320311937839791,2212,1.0,0.9999999993275827
