generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1618,0.015997843859792155,0.013201008743073506,2112,1.0,1.0000000003541694
-211,pi-,1,1.0,2.0,False,5789,0.0046521752950233735,0.0036625706395928548,-211,1.0,1.0000000002675797
-211,pi-,2,2.0,3.0,False,6490,0.007230198223208382,0.004950137574438046,22,0.9999999999999999,0.9999999997706469
-211,pi-,3,3.0,4.0,False,6924,0.005299184678840201,0.004039568592657916,-2212,0.9999999999999999,0.9999999996022358
-211,pi-,4,4.0,5.0,False,7027,0.005602276233975468,0.00515937716032823,2112,1.0,1.000000000136882
-211,pi-,5,5.0,6.0,False,6334,0.007631806405115193,0.003226804309708002,11,1.0,0.9999999999345115
-211,pi-,6,6.0,7.0,False,6015,0.006017455547069383,0.0029567287377924023,-211,1.0,0.9999999993835946
-211,pi-,7,7.0,8.0,False,4030,0.015927805534718755,0.012049783523256308,-211,0.9999999999999999,0.9999999999925536
-211,pi-,8,8.0,9.0,True,1215,0.02109166789672822,0.01316523958678327,-2212,1.0,1.000000000491938
211,pi+,0,0.0,1.0,False,3131,0.003492968986176519,0.002096477856971704,321,1.0,0.9999999997869167
211,pi+,1,1.0,2.0,False,7561,0.005571700644974588,0.0030614437126219377,22,1.0000000000000002,0.9999999998300901
211,pi+,2,2.0,3.0,False,7929,0.008497026155593593,0.004162987868686484,2212,1.0,0.9999999992526862
211,pi+,3,3.0,4.0,False,8226,0.007462067976718342,0.004858480380232594,321,1.0,1.0000000011808041
211,pi+,4,4.0,5.0,False,7885,0.01501510905659107,0.012555867002198573,321,0.9999999999999999,1.0000000004546126
211,pi+,5,5.0,6.0,False,7716,0.010218758260972462,0.0047960620064012305,321,1.0,1.0000000010866668
211,pi+,6,6.0,7.0,False,7252,0.01050192404246098,0.004688049111283121,211,1.0000000000000002,0.9999999997765205
211,pi+,7,7.0,8.0,False,5431,0.011384483125683008,0.004889586789160016,321,1.0,0.9999999997032651
211,pi+,8,8.0,9.0,True,1777,0.022010469164009314,0.011669503330983155,211,1.0,0.9999999993357785
2212,proton,0,0.0,1.0,False,3642,0.0035438061756089927,0.0026616195011177624,2212,1.0,1.0000000019075124
2212,proton,1,1.0,2.0,False,9367,0.010235153944755559,0.009104210240292177,2212,1.0,1.0000000002469986
2212,proton,2,2.0,3.0,False,9830,0.008035239323409429,0.007510357382702559,2212,1.0,0.9999999999150695
2212,proton,3,3.0,4.0,False,10066,0.010373033555522094,0.008742246613981264,2212,1.0,0.9999999996719822
2212,proton,4,4.0,5.0,False,10535,0.004307132803238501,0.0024301031866081346,2112,1.0,0.9999999992621221
2212,proton,5,5.0,6.0,False,9318,0.006876422105374313,0.0044821141604821785,22,1.0,0.9999999996859923
2212,proton,6,6.0,7.0,False,3256,0.014427715435594504,0.008115738341115716,45,1.0,1.0000000003747544
