species_pid,species,target,n,wasserstein_1d,observed_mean,observed_std,observed_q01,observed_q05,observed_median,observed_q95,observed_q99,sampled_mean,sampled_std,sampled_q01,sampled_q05,sampled_median,sampled_q95,sampled_q99,absolute_mean_difference,std_ratio
-211,pi-,delta_p,45442,0.013737472705543041,-0.7352674603462219,1.714659571647644,-7.0417725944519045,-5.114438915252685,-0.01329830288887024,0.10188930332660652,0.7360759675502745,-0.736870288848877,1.7167675495147705,-7.142270631790161,-5.096883964538574,-0.013197630643844604,0.11383947730064385,0.7889897119998881,0.0016028285026550293,1.0012293856471468
-211,pi-,delta_theta,45442,0.0019628824666142464,0.0008945973822847009,0.10536649078130722,-0.3966031181812286,-0.13309926912188527,4.278169944882393e-05,0.1705982916057107,0.35598112285137146,0.001388987642712891,0.10777007043361664,-0.40459044963121416,-0.1368503265082836,3.412389196455479e-05,0.18076080307364403,0.345944004654884,0.0004943902604281902,1.0228116133932765
-211,pi-,delta_phi,45442,0.01568547822535038,-0.003695304738357663,0.627203643321991,-2.3453567218780518,-0.9414277702569961,0.00020465219859033823,0.9041436791419978,2.5568579578399615,-0.0012445829343050718,0.6115949153900146,-2.122605938911438,-1.0326426029205322,0.00030815601348876953,0.9991306066513049,2.406522674560547,0.0024507218040525913,0.9751137798733047
211,pi+,delta_p,56908,0.012151789851486683,-0.6318609714508057,1.6170907020568848,-6.991682481765747,-4.915653896331786,-0.009666889905929565,0.06520849764347063,0.29176751971244824,-0.6353155970573425,1.6378426551818848,-7.1299788188934325,-4.943582248687744,-0.009816169738769531,0.07398066520690888,0.4288065588474276,0.0034546256065368652,1.0128328937261244
211,pi+,delta_theta,56908,0.0010724016465246677,0.004543562885373831,0.0929340198636055,-0.3794977241754532,-0.04093515053391456,7.395492866635323e-05,0.133724270015954,0.336578518152237,0.004356517922133207,0.09398102015256882,-0.38260255485773087,-0.04910666234791274,6.903125904500484e-05,0.14238702952861743,0.3232976654171944,0.00018704496324062347,1.0112660604857076
211,pi+,delta_phi,56908,0.012130389921367168,0.0034191496670246124,0.35625606775283813,-1.257825344800949,-0.312264010310173,-0.0006207309779711068,0.345086959004401,1.3959792602062229,0.0012631377903744578,0.3531755805015564,-1.2798871767520903,-0.3899957418441772,-0.0005668401718139648,0.3512561559677103,1.427519645690918,0.0021560118766501546,0.9913531655173972
2212,proton,delta_p,56014,0.009008508175611496,-0.4257294237613678,1.1722080707550049,-5.230199022293091,-3.542286479473114,-0.009522348642349243,0.045568722486495954,0.18310599446296755,-0.42167624831199646,1.1713354587554932,-5.2505428981781,-3.5494282603263856,-0.009541720151901245,0.04872814416885376,0.2343170291185389,0.004053175449371338,0.999255582672324
2212,proton,delta_theta,56014,0.0006493240944109857,0.006314292084425688,0.08549685031175613,-0.34347485095262525,-0.025351742841303343,8.627516217529774e-05,0.131959518045187,0.3275094765424738,0.0062648216262459755,0.08676985651254654,-0.3460982757806778,-0.0263343215920031,7.060728967189789e-05,0.13597095012664773,0.32289489239454283,4.9470458179712296e-05,1.0148895099193538
2212,proton,delta_phi,56014,0.00821620225906372,0.0031864650081843138,0.31708744168281555,-1.1473891246318817,-0.23377029746770858,-0.0007798608858138323,0.2850483790040013,1.1569989132881215,0.0031984809320420027,0.3111084997653961,-1.1611772274971008,-0.24494463205337524,-0.0008322000503540039,0.27536799907684323,1.2737371110916158,1.2015923857688904e-05,0.9811441856994129
