generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1572,0.0186519886239921,0.015374205794431828,2112,1.0,0.9999999998262354
-211,pi-,1,1.0,2.0,False,5718,0.012085390465391517,0.01144228853634599,-211,1.0,1.0000000021579258
-211,pi-,2,2.0,3.0,False,6603,0.022519117941732673,0.018993793357499067,-211,0.9999999999999999,1.000000000910436
-211,pi-,3,3.0,4.0,False,7114,0.016993781627703645,0.010172568964893672,22,0.9999999999999999,1.0000000005421155
-211,pi-,4,4.0,5.0,False,6935,0.020554071837946903,0.012329781444631815,22,1.0,1.0000000001974245
-211,pi-,5,5.0,6.0,False,6217,0.01795301678767573,0.0126320578718786,-321,1.0,0.9999999999353381
-211,pi-,6,6.0,7.0,False,6099,0.022067977465263344,0.01224206153698193,-321,1.0,1.0000000000135325
-211,pi-,7,7.0,8.0,False,4246,0.029048424266949768,0.018560473828528157,-321,1.0,1.0000000000550564
-211,pi-,8,8.0,9.0,True,1268,0.031862028726974904,0.02322894709465889,-211,1.0,0.9999999987504179
211,pi+,0,0.0,1.0,False,3085,0.005032096091017397,0.0030434460059182676,2112,1.0,1.000000002037816
211,pi+,1,1.0,2.0,False,7616,0.01751416237261637,0.016085208261565564,211,1.0,1.000000000524429
211,pi+,2,2.0,3.0,False,7962,0.010799358439968898,0.005502728910504295,211,1.0,1.0000000001236207
211,pi+,3,3.0,4.0,False,8205,0.013899104904323794,0.009950108196879137,211,1.0,0.9999999996898227
211,pi+,4,4.0,5.0,False,8123,0.010000298115800782,0.006665431540486912,45,0.9999999999999999,0.9999999999972079
211,pi+,5,5.0,6.0,False,7659,0.018311207492969425,0.008148574808099981,-11,1.0,0.9999999998482326
211,pi+,6,6.0,7.0,False,7484,0.011136446030031494,0.00586749408105397,211,1.0,0.9999999993209732
211,pi+,7,7.0,8.0,False,5440,0.01584442236363987,0.011008266949177031,-11,1.0,0.9999999995392812
211,pi+,8,8.0,9.0,True,1824,0.03076357371749855,0.021811151360325007,-11,1.0,1.000000000094373
2212,proton,0,0.0,1.0,False,3629,0.0029160271823253,0.0025288173977616735,2212,1.0,1.0000000008206562
2212,proton,1,1.0,2.0,False,9453,0.0025755903616974064,0.0013358427636725057,211,1.0,0.9999999986133062
2212,proton,2,2.0,3.0,False,9876,0.004266205539483814,0.0028687043910529814,22,1.0,1.0000000002481981
2212,proton,3,3.0,4.0,False,10300,0.009244062410095847,0.0070897693693349195,2212,1.0,0.9999999997927577
2212,proton,4,4.0,5.0,False,10425,0.005776106536930646,0.00515718608665805,2212,1.0,0.9999999997963536
2212,proton,5,5.0,6.0,False,9198,0.008240618910840405,0.004677282794127394,45,1.0,1.0000000002225466
2212,proton,6,6.0,7.0,False,3191,0.02443476112976782,0.023010270792053422,2212,1.0,1.0000000004583027
