generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1580,0.018543841490558977,0.015491089290962101,-211,1.0,0.9999999995350655
-211,pi-,1,1.0,2.0,False,5787,0.005600561263276163,0.003645190866433917,22,1.0,0.9999999999718174
-211,pi-,2,2.0,3.0,False,6576,0.011958989582486085,0.007822154351406652,-211,1.0,0.9999999992036493
-211,pi-,3,3.0,4.0,False,7252,0.014734213956495967,0.008919229615126284,2112,1.0,0.9999999998011729
-211,pi-,4,4.0,5.0,False,7160,0.005759384818004249,0.0027732728113463168,-211,1.0,0.9999999991645613
-211,pi-,5,5.0,6.0,False,6437,0.012221202416164142,0.00799815212493156,-2212,1.0000000000000002,1.0000000008290835
-211,pi-,6,6.0,7.0,False,6131,0.018656393572749605,0.015822595315595378,-211,1.0,1.0000000001052005
-211,pi-,7,7.0,8.0,False,4147,0.012342239032303018,0.007483413807233913,2112,1.0,1.000000000454702
-211,pi-,8,8.0,9.0,True,1174,0.017393988574660558,0.016725594883386916,-2212,0.9999999999999999,0.9999999995348722
211,pi+,0,0.0,1.0,False,3055,0.006375769057503982,0.004266797900356112,211,0.9999999999999999,1.0000000003585898
211,pi+,1,1.0,2.0,False,7508,0.01752167002894816,0.01642301281418923,211,1.0,0.999999999959204
211,pi+,2,2.0,3.0,False,7882,0.004431869501026264,0.003389731276046845,22,1.0,1.000000000581102
211,pi+,3,3.0,4.0,False,8038,0.013628174239310275,0.009806883500290575,211,1.0,1.0000000001901934
211,pi+,4,4.0,5.0,False,8039,0.008984169504429998,0.004276159310849882,2212,1.0,0.9999999997891543
211,pi+,5,5.0,6.0,False,7669,0.011199734110033336,0.007790038856565193,-11,1.0,0.9999999988343671
211,pi+,6,6.0,7.0,False,7440,0.01922385355021834,0.011982362347865316,211,1.0,0.9999999996120598
211,pi+,7,7.0,8.0,False,5391,0.01929825555183195,0.013812437457637314,22,1.0,1.0000000004024387
211,pi+,8,8.0,9.0,True,1795,0.0242761671035487,0.01671614444562984,2212,0.9999999999999999,0.9999999992791411
2212,proton,0,0.0,1.0,False,3694,0.0034398106155528415,0.001900861649882346,2212,1.0,1.0000000001467875
2212,proton,1,1.0,2.0,False,9364,0.007982985635313406,0.005090748160020864,2212,1.0,1.000000000336547
2212,proton,2,2.0,3.0,False,10005,0.007772656460475639,0.00400690813799031,45,1.0,0.9999999996006705
2212,proton,3,3.0,4.0,False,10255,0.0046563948440870185,0.003052584333676771,45,1.0,0.9999999991726366
2212,proton,4,4.0,5.0,False,10530,0.00983891700758984,0.009596415063594432,2212,1.0,1.0000000006598757
2212,proton,5,5.0,6.0,False,9188,0.008132240763011063,0.003689331908211191,2112,1.0,0.9999999991656328
2212,proton,6,6.0,7.0,False,3170,0.006015597346743551,0.0037036472197022746,2112,1.0,1.0000000008670915
