generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1519,0.01755039323585709,0.01598303793587552,-211,1.0,1.0000000006512506
-211,pi-,1,1.0,2.0,False,5776,0.010523724381405948,0.005687036163510961,-211,1.0,1.000000000685557
-211,pi-,2,2.0,3.0,False,6624,0.008230224759127863,0.004902265769184511,-211,1.0,1.0000000011887098
-211,pi-,3,3.0,4.0,False,7079,0.0134824099664858,0.010630466001162908,-211,1.0,0.9999999997245075
-211,pi-,4,4.0,5.0,False,6908,0.00888600107610093,0.003529853717555209,-211,1.0000000000000002,0.9999999995892742
-211,pi-,5,5.0,6.0,False,6199,0.014400380026927017,0.008902465055005342,11,1.0,1.0000000000337037
-211,pi-,6,6.0,7.0,False,5897,0.012996796443955553,0.009760945301166113,-211,0.9999999999999999,0.9999999988444475
-211,pi-,7,7.0,8.0,False,4251,0.01839134791471223,0.008273566780307523,-321,1.0,1.00000000095044
-211,pi-,8,8.0,9.0,True,1195,0.028661332798197204,0.016654950854169764,2112,1.0,1.0000000001775433
211,pi+,0,0.0,1.0,False,2973,0.003655889189196916,0.0025150801827789632,2112,0.9999999999999999,0.9999999980594401
211,pi+,1,1.0,2.0,False,7436,0.013923581999130054,0.01295388950963794,211,1.0,0.9999999996751345
211,pi+,2,2.0,3.0,False,7946,0.0056379452318177535,0.0033828241859833463,211,1.0000000000000002,0.9999999996818699
211,pi+,3,3.0,4.0,False,8189,0.014575293928080112,0.009245766768620267,321,1.0000000000000002,1.0000000010745655
211,pi+,4,4.0,5.0,False,7961,0.01199426133824784,0.005708833645850451,-11,0.9999999999999999,0.9999999997022309
211,pi+,5,5.0,6.0,False,7602,0.01939239197845671,0.014637269478647352,-11,1.0,1.0000000003851954
211,pi+,6,6.0,7.0,False,7517,0.0070814557544407195,0.004519502811844545,211,1.0,0.9999999998694027
211,pi+,7,7.0,8.0,False,5336,0.015605376514675634,0.008218581369356132,321,1.0,1.0000000000053217
211,pi+,8,8.0,9.0,True,1766,0.026376715835504005,0.013534683412487286,2212,1.0,0.9999999979228694
2212,proton,0,0.0,1.0,False,3875,0.0036378787873767456,0.0034174206885809614,2112,1.0,0.9999999998421424
2212,proton,1,1.0,2.0,False,9441,0.003778053043353873,0.002347845875372772,22,1.0,0.9999999997287035
2212,proton,2,2.0,3.0,False,9857,0.003693639035153971,0.0025901747978011036,2212,1.0,1.0000000004078973
2212,proton,3,3.0,4.0,False,10070,0.007743813255513872,0.0038983964732114684,2112,1.0,0.9999999993297912
2212,proton,4,4.0,5.0,False,10569,0.007027115774490922,0.0037739011553339225,22,1.0,1.000000000080565
2212,proton,5,5.0,6.0,False,9151,0.010664198352211201,0.005183769636480706,2212,1.0,0.9999999995071536
2212,proton,6,6.0,7.0,False,3311,0.014742344043343325,0.007963063645960555,2212,1.0,1.000000000507184
