generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1580,0.019280232065308316,0.014679081362261037,-211,1.0,1.0000000043570108
-211,pi-,1,1.0,2.0,False,5787,0.005251469041855573,0.0034103596650647376,-321,1.0,1.0000000010638987
-211,pi-,2,2.0,3.0,False,6576,0.012712787887695568,0.008312222035839034,-211,1.0,1.0000000006594472
-211,pi-,3,3.0,4.0,False,7252,0.014926960922235485,0.009347324639197158,2112,1.0,0.9999999999715787
-211,pi-,4,4.0,5.0,False,7160,0.0057616863840944405,0.003866887544512587,-211,1.0,1.000000000997054
-211,pi-,5,5.0,6.0,False,6437,0.011835925064085595,0.008225518833395576,-2212,1.0000000000000002,1.0000000004191647
-211,pi-,6,6.0,7.0,False,6131,0.01750775971313097,0.014175837340327735,-211,1.0,1.0000000001778935
-211,pi-,7,7.0,8.0,False,4147,0.009666675510105497,0.006628775823172367,2112,1.0,0.9999999999623115
-211,pi-,8,8.0,9.0,True,1174,0.017741483410398443,0.016420461494729255,-2212,0.9999999999999999,1.000000000415572
211,pi+,0,0.0,1.0,False,3055,0.006280488693683042,0.004536016334653059,211,0.9999999999999999,1.0000000005402692
211,pi+,1,1.0,2.0,False,7508,0.01693154988914539,0.016063652732188682,211,1.0,0.9999999994796541
211,pi+,2,2.0,3.0,False,7882,0.004858099446730077,0.0042024253851260795,22,1.0,1.000000000440774
211,pi+,3,3.0,4.0,False,8038,0.01474447147728948,0.009013582414938881,211,1.0,0.9999999999700732
211,pi+,4,4.0,5.0,False,8039,0.009594893052382208,0.005257502992143122,2212,1.0,1.0000000003776555
211,pi+,5,5.0,6.0,False,7669,0.011001917429532961,0.009305079651003023,-11,1.0,0.9999999995483466
211,pi+,6,6.0,7.0,False,7440,0.019464251307934863,0.012745437822154426,211,1.0,0.9999999991962242
211,pi+,7,7.0,8.0,False,5391,0.019570084945627887,0.011734998599247606,22,1.0,0.9999999998244694
211,pi+,8,8.0,9.0,True,1795,0.02349241311633327,0.014110646979016844,2212,0.9999999999999999,0.999999998870525
2212,proton,0,0.0,1.0,False,3694,0.0027985114944309177,0.0015925829902363464,2212,1.0,1.0000000007787408
2212,proton,1,1.0,2.0,False,9364,0.006610366816040527,0.005404697116090373,2212,1.0,0.9999999996048046
2212,proton,2,2.0,3.0,False,10005,0.007368131735305939,0.004569314909481759,2212,1.0,0.9999999995703535
2212,proton,3,3.0,4.0,False,10255,0.004295998544159887,0.0028326209901543553,2212,1.0,1.0000000002776606
2212,proton,4,4.0,5.0,False,10530,0.009985598345001847,0.009617658952164376,2212,1.0,1.000000000350657
2212,proton,5,5.0,6.0,False,9188,0.009026576211864545,0.004479702020410148,2212,1.0,1.0000000003651
2212,proton,6,6.0,7.0,False,3170,0.003917436501889119,0.0021313631591278383,211,1.0,0.9999999992410561
