generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,reconstructed_pid,observed_count,coatjava_fraction,coatjava_standard_error,fm_mean_probability,fm_mean_standard_error,signed_difference_fm_minus_coatjava,absolute_difference
-211,pi-,0,0.0,1.0,False,1554,-2212,2,0.001287001287001287,0.00090946153284367,0.008114142084021187,0.00012518982071400332,0.0068271407970199,0.0068271407970199
-211,pi-,0,0.0,1.0,False,1554,-321,15,0.009652509652509652,0.002480209791786323,0.01929450359709922,0.00026909008281220185,0.009641993944589566,0.009641993944589566
-211,pi-,0,0.0,1.0,False,1554,-211,812,0.5225225225225225,0.012670782775794313,0.5665169993854391,0.007929902788806863,0.043994476862916576,0.043994476862916576
-211,pi-,0,0.0,1.0,False,1554,-11,0,0.0,0.0,4.8264773694807844e-05,6.159308609583197e-07,4.8264773694807844e-05,4.8264773694807844e-05
-211,pi-,0,0.0,1.0,False,1554,11,1,0.0006435006435006435,0.000643293563642184,0.002126379856250348,2.839673827083078e-05,0.0014828792127497045,0.0014828792127497045
-211,pi-,0,0.0,1.0,False,1554,22,144,0.09266409266409266,0.007355535242908827,0.11779457948469058,0.002103180844728789,0.025130486820597916,0.025130486820597916
-211,pi-,0,0.0,1.0,False,1554,45,0,0.0,0.0,0.0002820721124991807,1.1130747078713413e-05,0.0002820721124991807,0.0002820721124991807
-211,pi-,0,0.0,1.0,False,1554,211,1,0.0006435006435006435,0.000643293563642184,0.007316389550054769,0.0006936870428247705,0.006672888906554125,0.006672888906554125
-211,pi-,0,0.0,1.0,False,1554,321,0,0.0,0.0,0.0005912919154916627,1.9057182198447092e-05,0.0005912919154916627,0.0005912919154916627
-211,pi-,0,0.0,1.0,False,1554,2112,570,0.3667953667953668,0.01222526988416014,0.2634243087140673,0.006315604815200839,-0.10337105808129948,0.10337105808129948
-211,pi-,0,0.0,1.0,False,1554,2212,9,0.005791505791505791,0.0019249035564222077,0.014391891848478888,0.0014816264758830003,0.008600386056973098,0.008600386056973098
-211,pi-,0,0.0,1.0,False,1554,OTHER,0,0.0,0.0,9.917515283051806e-05,1.7640612073840017e-06,9.917515283051806e-05,9.917515283051806e-05
-211,pi-,1,1.0,2.0,False,5700,-2212,64,0.011228070175438596,0.0013956071819251493,0.01701896436707847,0.00011065398172888127,0.005790894191639874,0.005790894191639874
-211,pi-,1,1.0,2.0,False,5700,-321,134,0.023508771929824562,0.002006835230964768,0.036714606292369556,0.00021934962063503035,0.013205834362544994,0.013205834362544994
-211,pi-,1,1.0,2.0,False,5700,-211,4136,0.7256140350877193,0.00591012077490269,0.6845554883522634,0.0036317702045663655,-0.041058546735455836,0.041058546735455836
-211,pi-,1,1.0,2.0,False,5700,-11,1,0.00017543859649122806,0.00017542320646562792,6.573461549033996e-05,3.584058212556541e-07,-0.0001097039810008881,0.0001097039810008881
-211,pi-,1,1.0,2.0,False,5700,11,8,0.0014035087719298245,0.000495866941521816,0.003312656978307123,1.842304109927512e-05,0.0019091482063772985,0.0019091482063772985
-211,pi-,1,1.0,2.0,False,5700,22,550,0.09649122807017543,0.003910863658725229,0.0862767472464526,0.001130802265355407,-0.010214480823722838,0.010214480823722838
-211,pi-,1,1.0,2.0,False,5700,45,1,0.00017543859649122806,0.00017542320646562792,0.00032477368125640035,5.640614065303162e-06,0.0001493350847651723,0.0001493350847651723
-211,pi-,1,1.0,2.0,False,5700,211,13,0.0022807017543859647,0.0006318311113855111,0.006691367692497216,0.00035360837149194473,0.004410665938111251,0.004410665938111251
-211,pi-,1,1.0,2.0,False,5700,321,0,0.0,0.0,0.0008280426125839954,1.0144617401085075e-05,0.0008280426125839954,0.0008280426125839954
-211,pi-,1,1.0,2.0,False,5700,2112,723,0.1268421052631579,0.0044079908618120936,0.1517905782084716,0.0027620593590168955,0.024948472945313716,0.024948472945313716
-211,pi-,1,1.0,2.0,False,5700,2212,70,0.012280701754385965,0.001458783807245514,0.012340923646984026,0.000743264745729387,6.022189259806063e-05,6.022189259806063e-05
-211,pi-,1,1.0,2.0,False,5700,OTHER,0,0.0,0.0,8.01155064493941e-05,8.765176959535348e-07,8.01155064493941e-05,8.01155064493941e-05
-211,pi-,2,2.0,3.0,False,6579,-2212,241,0.036631706946344426,0.002316033351828601,0.03109367147229166,0.00017098275078531377,-0.005538035474052766,0.005538035474052766
-211,pi-,2,2.0,3.0,False,6579,-321,334,0.05076759385924912,0.0027064476131315085,0.06559301571704129,0.0003368431401393049,0.014825421857792169,0.014825421857792169
-211,pi-,2,2.0,3.0,False,6579,-211,4535,0.6893144854841161,0.005705441566833074,0.6657655385450473,0.0030546045707523298,-0.023548946939068838,0.023548946939068838
-211,pi-,2,2.0,3.0,False,6579,-11,0,0.0,0.0,8.43392211052503e-05,3.205560012009995e-07,8.43392211052503e-05,8.43392211052503e-05
-211,pi-,2,2.0,3.0,False,6579,11,7,0.0010639914880680955,0.0004019369825244644,0.00537208164731894,2.6356457804974248e-05,0.004308090159250844,0.004308090159250844
-211,pi-,2,2.0,3.0,False,6579,22,529,0.08040735674114607,0.003352476125662036,0.08443321458749595,0.0011144422847805264,0.004025857846349873,0.004025857846349873
-211,pi-,2,2.0,3.0,False,6579,45,3,0.00045599635202918376,0.0002632095847567982,0.0003781910326773035,4.917173246486174e-06,-7.780531935188024e-05,7.780531935188024e-05
-211,pi-,2,2.0,3.0,False,6579,211,30,0.004559963520291838,0.0008306313014008783,0.007348072136252758,0.0003300570143094753,0.0027881086159609204,0.0027881086159609204
-211,pi-,2,2.0,3.0,False,6579,321,4,0.0006079951360389116,0.00030390513944692735,0.0010356444357629325,9.365619770993659e-06,0.0004276492997240209,0.0004276492997240209
-211,pi-,2,2.0,3.0,False,6579,2112,786,0.11947104423164615,0.003998740374358402,0.12579444854112992,0.0023533371880039775,0.006323404309483777,0.006323404309483777
-211,pi-,2,2.0,3.0,False,6579,2212,110,0.01671986624107007,0.0015807933073177774,0.01302070704734002,0.0007009679747980434,-0.00369915919373005,0.00369915919373005
-211,pi-,2,2.0,3.0,False,6579,OTHER,0,0.0,0.0,8.107529152793897e-05,6.865721302572516e-07,8.107529152793897e-05,8.107529152793897e-05
-211,pi-,3,3.0,4.0,False,7020,-2212,386,0.05498575498575498,0.0027206690598280464,0.050698646965980886,0.0002498447429986113,-0.004287108019774097,0.004287108019774097
-211,pi-,3,3.0,4.0,False,7020,-321,879,0.1252136752136752,0.003950102071477893,0.1065409333559894,0.0004894463750961426,-0.018672741857685818,0.018672741857685818
-211,pi-,3,3.0,4.0,False,7020,-211,4335,0.6175213675213675,0.005800441187855974,0.6167072377491267,0.0024327988587240176,-0.0008141297722408236,0.0008141297722408236
-211,pi-,3,3.0,4.0,False,7020,-11,0,0.0,0.0,0.00010619371608007043,3.1131573697530656e-07,0.00010619371608007043,0.00010619371608007043
-211,pi-,3,3.0,4.0,False,7020,11,7,0.0009971509971509972,0.000376699697333954,0.00834969725249428,3.701295798305486e-05,0.007352546255343283,0.007352546255343283
-211,pi-,3,3.0,4.0,False,7020,22,546,0.07777777777777778,0.0031965168690722256,0.08518543659982689,0.0010463735686884077,0.007407658822049107,0.007407658822049107
-211,pi-,3,3.0,4.0,False,7020,45,2,0.0002849002849002849,0.00020142622408817585,0.0004509350820841489,4.904452521655693e-06,0.00016603479718386402,0.00016603479718386402
-211,pi-,3,3.0,4.0,False,7020,211,59,0.008404558404558405,0.0010895725528601865,0.008812553053950428,0.00033816328877557886,0.00040799464939202286,0.00040799464939202286
-211,pi-,3,3.0,4.0,False,7020,321,11,0.0015669515669515669,0.00047208337270967843,0.0012316827338933979,9.526768230884675e-06,-0.000335268833058169,0.000335268833058169
-211,pi-,3,3.0,4.0,False,7020,2112,675,0.09615384615384616,0.0035185362637422165,0.10641528943426207,0.001966283777354219,0.010261443280415908,0.010261443280415908
-211,pi-,3,3.0,4.0,False,7020,2212,120,0.017094017094017096,0.0015470683457189985,0.015411280308582454,0.0007289354994181797,-0.0016827367854346416,0.0016827367854346416
-211,pi-,3,3.0,4.0,False,7020,OTHER,0,0.0,0.0,9.011192379482528e-05,6.250896991445998e-07,9.011192379482528e-05,9.011192379482528e-05
-211,pi-,4,4.0,5.0,False,7152,-2212,540,0.07550335570469799,0.0031240792599291282,0.07526535089283636,0.00034475641637407166,-0.00023800481186163347,0.00023800481186163347
-211,pi-,4,4.0,5.0,False,7152,-321,1362,0.19043624161073824,0.004642870570297908,0.1576511825893428,0.0006733427902533061,-0.032785059021395446,0.032785059021395446
-211,pi-,4,4.0,5.0,False,7152,-211,3772,0.5274049217002237,0.005903409821492864,0.5421860671974663,0.001942134133406152,0.014781145497242631,0.014781145497242631
-211,pi-,4,4.0,5.0,False,7152,-11,0,0.0,0.0,0.00013042339647477427,3.056933278416534e-07,0.00013042339647477427,0.00013042339647477427
-211,pi-,4,4.0,5.0,False,7152,11,50,0.006991051454138702,0.0009852219464645223,0.011945746836991468,4.949035408687366e-05,0.004954695382852765,0.004954695382852765
-211,pi-,4,4.0,5.0,False,7152,22,593,0.08291387024608501,0.0032606554023831007,0.09024509760526153,0.001051854686012603,0.007331227359176518,0.007331227359176518
-211,pi-,4,4.0,5.0,False,7152,45,6,0.0008389261744966443,0.00034234648443373433,0.0005117562596872222,4.6931301689088835e-06,-0.0003271699148094221,0.0003271699148094221
