species_pid,species,conditioning_variable,bin_index,bin_low,bin_high,n,target,observed_mean,sampled_mean,absolute_mean_difference,observed_std,sampled_std,std_ratio,wasserstein_1d
-211,pi-,gen_p,0,0.30248284339904785,2.30476450920105,9196,delta_p,-0.131020650267601,-0.17084255814552307,0.03982190787792206,0.49906206130981445,0.5617249011993408,1.1255612172262994,0.050091635435819626
-211,pi-,gen_p,0,0.30248284339904785,2.30476450920105,9196,delta_theta,-0.008351128548383713,-0.0037723067216575146,0.004578821826726198,0.12378114461898804,0.11330635845661163,0.9153765608274269,0.005790413822978735
-211,pi-,gen_p,0,0.30248284339904785,2.30476450920105,9196,delta_phi,0.08414910733699799,-0.003651396604254842,0.08780050277709961,0.9167367219924927,0.8045181035995483,0.8775890441597655,0.09242057800292969
-211,pi-,gen_p,1,2.30476450920105,3.6574511528015137,9196,delta_p,-0.451740026473999,-0.4919602572917938,0.0402202308177948,0.9179394245147705,0.9653796553611755,1.0516812216356022,0.04741937667131424
-211,pi-,gen_p,1,2.30476450920105,3.6574511528015137,9196,delta_theta,0.0022154920734465122,0.0017705191858112812,0.000444972887635231,0.10834076255559921,0.10841960459947586,1.000727722807343,0.0035472800955176353
-211,pi-,gen_p,1,2.30476450920105,3.6574511528015137,9196,delta_phi,-0.025837916880846024,-0.0015527037903666496,0.0242852121591568,0.6072461009025574,0.6070859432220459,0.9997362557284873,0.028568265959620476
-211,pi-,gen_p,2,3.6574511528015137,4.9356818199157715,9196,delta_p,-0.695500910282135,-0.7239276170730591,0.028426706790924072,1.3778480291366577,1.4279335737228394,1.036350557918615,0.04448426142334938
-211,pi-,gen_p,2,3.6574511528015137,4.9356818199157715,9196,delta_theta,-0.0024095168337225914,-0.0010345126502215862,0.0013750041835010052,0.10283317416906357,0.09915327280759811,0.9642148422315985,0.002873556222766638
-211,pi-,gen_p,2,3.6574511528015137,4.9356818199157715,9196,delta_phi,-0.02900722436606884,-0.009654136374592781,0.01935308799147606,0.530235767364502,0.5237470269203186,0.9877625372644415,0.023375090211629868
-211,pi-,gen_p,3,4.9356818199157715,6.381378173828125,9196,delta_p,-1.0622669458389282,-1.0871745347976685,0.024907588958740234,1.9619760513305664,2.004068613052368,1.0214541669319845,0.04839004576206207
-211,pi-,gen_p,3,4.9356818199157715,6.381378173828125,9196,delta_theta,-0.0020545918960124254,-0.0008527893223799765,0.0012018026318401098,0.10203471779823303,0.10044442117214203,0.9844141615676762,0.003522336483001709
-211,pi-,gen_p,3,4.9356818199157715,6.381378173828125,9196,delta_phi,-0.02309129759669304,-0.029300028458237648,0.006208730861544609,0.5086283087730408,0.5128769278526306,1.0083530920444415,0.013629641383886337
-211,pi-,gen_p,4,6.381378173828125,8.962946891784668,9197,delta_p,-1.432756781578064,-1.4982792139053345,0.06552243232727051,2.685558795928955,2.6371052265167236,0.9819577327870526,0.15196257829666138
-211,pi-,gen_p,4,6.381378173828125,8.962946891784668,9197,delta_theta,0.018629802390933037,0.019899792969226837,0.0012699905782938004,0.08172311633825302,0.08290550112724304,1.0144681803872495,0.005640990566462278
-211,pi-,gen_p,4,6.381378173828125,8.962946891784668,9197,delta_phi,-0.02070939727127552,-0.01133019383996725,0.00937920343130827,0.4888845980167389,0.5023926496505737,1.027630348120258,0.04779503494501114
-211,pi-,gen_theta,0,0.08726963400840759,0.2293844074010849,9196,delta_p,-1.9413461685180664,-2.070852279663086,0.12950611114501953,2.437251091003418,2.455251693725586,1.0073856168486757,0.17750251293182373
-211,pi-,gen_theta,0,0.08726963400840759,0.2293844074010849,9196,delta_theta,0.0807616263628006,0.07672075182199478,0.004040874540805817,0.1274355798959732,0.13021638989448547,1.0218212998346479,0.010896719992160797
-211,pi-,gen_theta,0,0.08726963400840759,0.2293844074010849,9196,delta_phi,0.003949462901800871,0.007252151146531105,0.003302688244730234,1.0910630226135254,1.0252317190170288,0.9396631521442229,0.06109990179538727
-211,pi-,gen_theta,1,0.2293844074010849,0.3277846574783325,9196,delta_p,-0.49648183584213257,-0.4596184492111206,0.03686338663101196,1.488656997680664,1.3887566328048706,0.9328922881285354,0.061331186443567276
-211,pi-,gen_theta,1,0.2293844074010849,0.3277846574783325,9196,delta_theta,0.003920297604054213,0.000793254585005343,0.0031270431354641914,0.051803696900606155,0.05019448325037956,0.9689363163923584,0.003418190171942115
-211,pi-,gen_theta,1,0.2293844074010849,0.3277846574783325,9196,delta_phi,0.02134784311056137,-0.006840005982667208,0.02818784862756729,0.5454870462417603,0.44054532051086426,0.8076182991806816,0.03960729017853737
-211,pi-,gen_theta,2,0.3277846574783325,0.41601860523223877,9196,delta_p,-0.3633151650428772,-0.3376161754131317,0.025698989629745483,1.2574081420898438,1.1725783348083496,0.9325359806080905,0.04506818577647209
-211,pi-,gen_theta,2,0.3277846574783325,0.41601860523223877,9196,delta_theta,-0.0031229949090629816,-0.0022437877487391233,0.0008792071603238583,0.04052823409438133,0.04406556114554405,1.087280562062612,0.001604537945240736
-211,pi-,gen_theta,2,0.3277846574783325,0.41601860523223877,9196,delta_phi,-0.0013092895969748497,-0.007613121997565031,0.006303832400590181,0.37823858857154846,0.3503503203392029,0.9262680512380609,0.021470075473189354
