species_pid,species,conditioning_variable,bin_index,bin_low,bin_high,n,target,observed_mean,sampled_mean,absolute_mean_difference,observed_std,sampled_std,std_ratio,wasserstein_1d
-211,pi-,gen_p,0,0.3010218143463135,2.2978490829467773,9155,delta_p,-0.13164165616035461,-0.1109122708439827,0.020729385316371918,0.4918414056301117,0.4709133207798004,0.9574495261872071,0.025900837033987045
-211,pi-,gen_p,0,0.3010218143463135,2.2978490829467773,9155,delta_theta,-0.008304224349558353,-0.007590556517243385,0.0007136678323149681,0.12392563372850418,0.12506182491779327,1.0091683306762689,0.002421389566734433
-211,pi-,gen_p,0,0.3010218143463135,2.2978490829467773,9155,delta_phi,0.08014006167650223,0.10237603634595871,0.022235974669456482,0.9344951510429382,0.8571814894676208,0.9172669205516669,0.045840468257665634
-211,pi-,gen_p,1,2.2978490829467773,3.634665584564209,9154,delta_p,-0.46074220538139343,-0.4582867920398712,0.002455413341522217,0.9003147482872009,0.9034465551376343,1.0034785688631576,0.01615907996892929
-211,pi-,gen_p,1,2.2978490829467773,3.634665584564209,9154,delta_theta,0.0002305460220668465,0.00024456530809402466,1.4019286027178168e-05,0.11062555015087128,0.11131961643695831,1.0062740143225546,0.0012095205020159483
-211,pi-,gen_p,1,2.2978490829467773,3.634665584564209,9154,delta_phi,-0.011956971138715744,-0.025512730702757835,0.013555759564042091,0.6110637187957764,0.6126779913902283,1.0026417418426234,0.013612656854093075
-211,pi-,gen_p,2,3.634665584564209,4.926143646240235,9154,delta_p,-0.7037602663040161,-0.6960484981536865,0.00771176815032959,1.3727021217346191,1.3800245523452759,1.0053343187095856,0.02137787453830242
-211,pi-,gen_p,2,3.634665584564209,4.926143646240235,9154,delta_theta,-0.0019327029585838318,-0.003110827412456274,0.0011781244538724422,0.10415378212928772,0.10238784551620483,0.9830449113130544,0.0019959216006100178
-211,pi-,gen_p,2,3.634665584564209,4.926143646240235,9154,delta_phi,-0.0315336138010025,-0.027588358148932457,0.0039452556520700455,0.5261377692222595,0.5177853107452393,0.9841249593440765,0.009182842448353767
-211,pi-,gen_p,3,4.926143646240235,6.395340347290039,9154,delta_p,-1.0284242630004883,-1.0300557613372803,0.0016314983367919922,1.945002555847168,1.9630775451660156,1.0092930414227528,0.02159268781542778
-211,pi-,gen_p,3,4.926143646240235,6.395340347290039,9154,delta_theta,-0.001645579352043569,-0.0026891990564763546,0.0010436197044327855,0.10182388871908188,0.10228373110294342,1.0045160560026358,0.0018439159030094743
-211,pi-,gen_p,3,4.926143646240235,6.395340347290039,9154,delta_phi,-0.02959495037794113,-0.02790815755724907,0.0016867928206920624,0.500410795211792,0.49051475524902344,0.9802241677088916,0.013241116888821125
-211,pi-,gen_p,4,6.395340347290039,8.981620788574219,9155,delta_p,-1.4548547267913818,-1.4497466087341309,0.0051081180572509766,2.69669771194458,2.708702564239502,1.0044516863131334,0.031439535319805145
-211,pi-,gen_p,4,6.395340347290039,8.981620788574219,9155,delta_theta,0.018515653908252716,0.01946124993264675,0.0009455960243940353,0.08112680912017822,0.08433359116315842,1.0395280188849754,0.0023084981366991997
-211,pi-,gen_p,4,6.395340347290039,8.981620788574219,9155,delta_phi,-0.02127949334681034,-0.010248442180454731,0.01103105116635561,0.4882124364376068,0.4691488444805145,0.9609522606671069,0.02170487865805626
-211,pi-,gen_theta,0,0.08728310465812683,0.23139752745628359,9155,delta_p,-1.9213941097259521,-1.9173457622528076,0.004048347473144531,2.426406145095825,2.4642763137817383,1.015607514332444,0.03696344792842865
-211,pi-,gen_theta,0,0.08728310465812683,0.23139752745628359,9155,delta_theta,0.08030045032501221,0.08151326328516006,0.0012128129601478577,0.1266399621963501,0.12878404557704926,1.0169305434360036,0.0030872910283505917
-211,pi-,gen_theta,0,0.08728310465812683,0.23139752745628359,9155,delta_phi,0.01452008355408907,0.02410120517015457,0.009581121616065502,1.1050941944122314,1.04343581199646,0.9442053150513873,0.04132843762636185
-211,pi-,gen_theta,1,0.23139752745628359,0.32794952392578125,9154,delta_p,-0.48150333762168884,-0.4513874650001526,0.030115872621536255,1.4769366979599,1.4373259544372559,0.973180473085029,0.03730267658829689
-211,pi-,gen_theta,1,0.23139752745628359,0.32794952392578125,9154,delta_theta,0.004866020288318396,0.0037161593791097403,0.0011498609092086554,0.051795732229948044,0.048285458236932755,0.9322285091475999,0.002261828863993287
-211,pi-,gen_theta,1,0.23139752745628359,0.32794952392578125,9154,delta_phi,0.017051253467798233,0.0250508114695549,0.007999558001756668,0.5172486901283264,0.48377981781959534,0.9352944281010598,0.01538881380110979
-211,pi-,gen_theta,2,0.32794952392578125,0.416684651374817,9154,delta_p,-0.38255324959754944,-0.39941856265068054,0.016865313053131104,1.285659670829773,1.33087956905365,1.0351725260190294,0.01832481659948826
-211,pi-,gen_theta,2,0.32794952392578125,0.416684651374817,9154,delta_theta,-0.003781110979616642,-0.004293935373425484,0.0005128243938088417,0.04242602363228798,0.04095196723937988,0.9652558437791875,0.0012221733340993524
-211,pi-,gen_theta,2,0.32794952392578125,0.416684651374817,9154,delta_phi,-0.006167890504002571,-0.0002098625700455159,0.005958028137683868,0.38064339756965637,0.36573368310928345,0.9608302296701613,0.01345471478998661
-211,pi-,gen_theta,3,0.416684651374817,0.5043172955513,9154,delta_p,-0.2941623032093048,-0.2983357608318329,0.004173457622528076,1.1026684045791626,1.129210352897644,1.0240706527984824,0.014346271753311157
-211,pi-,gen_theta,3,0.416684651374817,0.5043172955513,9154,delta_theta,-0.007900336757302284,-0.007913400419056416,1.3063661754131317e-05,0.04217420145869255,0.04248254746198654,1.0073112469858143,0.0008683273335918784
-211,pi-,gen_theta,3,0.416684651374817,0.5043172955513,9154,delta_phi,-0.0036083494778722525,-0.0021056090481579304,0.001502740429714322,0.31610220670700073,0.3153277039527893,0.9975498343960334,0.007781228981912136
-211,pi-,gen_theta,4,0.5043172955513,2.028346300125122,9155,delta_p,-0.6996970176696777,-0.6784491539001465,0.02124786376953125,1.51895010471344,1.492902159690857,0.9828513491379646,0.027397101745009422
-211,pi-,gen_theta,4,0.5043172955513,2.028346300125122,9155,delta_theta,-0.06662171334028244,-0.06670716404914856,8.545070886611938e-05,0.15007485449314117,0.15150068700313568,1.0095008088784099,0.0015738826477900147
-211,pi-,gen_theta,4,0.5043172955513,2.028346300125122,9155,delta_phi,-0.036011286079883575,-0.03570686653256416,0.00030441954731941223,0.5344813466072083,0.5414708256721497,1.0130771244110002,0.009457827545702457
-211,pi-,gen_phi,0,-3.141592653589793,-2.0943951023931957,7792,delta_p,-0.7748280167579651,-0.7556442022323608,0.019183814525604248,1.7404391765594482,1.7404985427856445,1.0000341099114498,0.02606009505689144
-211,pi-,gen_phi,0,-3.141592653589793,-2.0943951023931957,7792,delta_theta,0.0016568326391279697,0.0011002226965501904,0.0005566099425777793,0.10216281563043594,0.10724429786205292,1.0497390581911792,0.00226993253454566
-211,pi-,gen_phi,0,-3.141592653589793,-2.0943951023931957,7792,delta_phi,0.003737444756552577,-0.004218427464365959,0.00795587245374918,0.643810510635376,0.6092108488082886,0.9462580040935631,0.014861504547297955
-211,pi-,gen_phi,1,-2.0943951023931957,-1.0471975511965979,7687,delta_p,-0.7621448636054993,-0.7463834881782532,0.015761375427246094,1.7328367233276367,1.7687807083129883,1.0207428573629989,0.039324067533016205
-211,pi-,gen_phi,1,-2.0943951023931957,-1.0471975511965979,7687,delta_theta,0.0013693494256585836,0.002160222502425313,0.0007908730767667294,0.1085330918431282,0.10678840428590775,0.9839248331767587,0.0020739061292260885
-211,pi-,gen_phi,1,-2.0943951023931957,-1.0471975511965979,7687,delta_phi,0.005676337517797947,-0.0077818613499403,0.013458198867738247,0.6441051959991455,0.616249680519104,0.956753158252618,0.019111908972263336
-211,pi-,gen_phi,2,-1.0471975511965979,0.0,7696,delta_p,-0.7442916035652161,-0.7531914114952087,0.008899807929992676,1.73745596408844,1.7555917501449585,1.010438127026738,0.020670512691140175
-211,pi-,gen_phi,2,-1.0471975511965979,0.0,7696,delta_theta,0.0015540053136646748,0.002114407252520323,0.000560401938855648,0.10735419392585754,0.10758163779973984,1.0021186305403156,0.001689656637609005
-211,pi-,gen_phi,2,-1.0471975511965979,0.0,7696,delta_phi,-0.008485030382871628,0.006103633902966976,0.014588664285838604,0.6023805737495422,0.6084216237068176,1.0100286267860077,0.018661227077245712
-211,pi-,gen_phi,3,0.0,1.0471975511965974,7515,delta_p,-0.7521913051605225,-0.7287716269493103,0.023419678211212158,1.7405256032943726,1.7011433839797974,0.9773733754677124,0.02952205203473568
-211,pi-,gen_phi,3,0.0,1.0471975511965974,7515,delta_theta,-0.00029208639170974493,-0.0008935688529163599,0.000601482461206615,0.10871054232120514,0.1092255637049675,1.0047375477370044,0.0018018406117334962
-211,pi-,gen_phi,3,0.0,1.0471975511965974,7515,delta_phi,-0.00992647372186184,0.010394694283604622,0.02032116800546646,0.6417637467384338,0.59185791015625,0.922236435392596,0.029229942709207535
-211,pi-,gen_phi,4,1.0471975511965974,2.094395102393195,7538,delta_p,-0.7144191861152649,-0.741123378276825,0.02670419216156006,1.6865345239639282,1.7298035621643066,1.0256555899601043,0.03212199732661247
-211,pi-,gen_phi,4,1.0471975511965974,2.094395102393195,7538,delta_theta,0.0015034934040158987,0.001063637319020927,0.00043985608499497175,0.10216344892978668,0.10243663936853409,1.0026740526245854,0.0013528685085475445
-211,pi-,gen_phi,4,1.0471975511965974,2.094395102393195,7538,delta_phi,0.0014190830988809466,0.007541767321527004,0.006122684106230736,0.6238254904747009,0.6058849096298218,0.9712410263466034,0.01548144593834877
-211,pi-,gen_phi,5,2.094395102393195,3.141592653589793,7544,delta_p,-0.7868876457214355,-0.7686175107955933,0.018270134925842285,1.7643458843231201,1.7628633975982666,0.9991597527797548,0.03660311549901962
-211,pi-,gen_phi,5,2.094395102393195,3.141592653589793,7544,delta_theta,0.002426603576168418,0.00199733953922987,0.0004292640369385481,0.10472933948040009,0.10450518131256104,0.9978596430670604,0.0013950435677543283
-211,pi-,gen_phi,5,2.094395102393195,3.141592653589793,7544,delta_phi,-0.009770865552127361,0.0016727361362427473,0.011443601921200752,0.6573993563652039,0.6189138889312744,0.9414580086498446,0.02408882975578308
211,pi+,gen_p,0,0.3420925438404083,2.1027015209198,11480,delta_p,-0.0700041800737381,-0.06813666224479675,0.0018675178289413452,0.2933231294155121,0.28345435857772827,0.9663552926854123,0.011628134176135063
211,pi+,gen_p,0,0.3420925438404083,2.1027015209198,11480,delta_theta,0.003024994395673275,0.0015594203723594546,0.0014655740233138204,0.09261561185121536,0.09211860597133636,0.994633670609687,0.0017820496577769518
211,pi+,gen_p,0,0.3420925438404083,2.1027015209198,11480,delta_phi,0.0045194621197879314,-0.0014160507125779986,0.005935512948781252,0.3013662099838257,0.29261839389801025,0.9709728038644913,0.006993833929300308
211,pi+,gen_p,1,2.1027015209198,3.5261994361877442,11479,delta_p,-0.31868940591812134,-0.29429832100868225,0.024391084909439087,0.7473750114440918,0.7205417156219482,0.9640966109232154,0.029049362987279892
211,pi+,gen_p,1,2.1027015209198,3.5261994361877442,11479,delta_theta,0.0013917438918724656,0.0015741282841190696,0.00018238439224660397,0.10168306529521942,0.098209448158741,0.9658387842027247,0.0015659367199987173
211,pi+,gen_p,1,2.1027015209198,3.5261994361877442,11479,delta_phi,0.003753428114578128,0.0002201167371822521,0.0035333114210516214,0.35242947936058044,0.33915644884109497,0.9623384782011795,0.00978248193860054
211,pi+,gen_p,2,3.5261994361877442,4.931006813049317,11480,delta_p,-0.5873305201530457,-0.5854257345199585,0.0019047856330871582,1.2673321962356567,1.2730755805969238,1.0045318696852543,0.014941101893782616
211,pi+,gen_p,2,3.5261994361877442,4.931006813049317,11480,delta_theta,0.0005640404997393489,-0.0007335589034482837,0.0012975994031876326,0.09848808497190475,0.09740552306175232,0.9890081941337243,0.0017585870809853077
211,pi+,gen_p,2,3.5261994361877442,4.931006813049317,11480,delta_phi,0.006598309148102999,-9.750497702043504e-05,0.006695813965052366,0.37438690662384033,0.3685525953769684,0.9844163587357132,0.013979518786072731
211,pi+,gen_p,3,4.931006813049317,6.426597404479981,11479,delta_p,-0.9341530203819275,-0.9252464771270752,0.008906543254852295,1.8861258029937744,1.881447434425354,0.9975195882687174,0.03252629190683365
211,pi+,gen_p,3,4.931006813049317,6.426597404479981,11479,delta_theta,0.000713349028956145,-7.868959801271558e-05,0.0007920386269688606,0.09502812474966049,0.09524048864841461,1.0022347478634728,0.0013042939826846123
211,pi+,gen_p,3,4.931006813049317,6.426597404479981,11479,delta_phi,-0.0009901942685246468,0.0029776718001812696,0.00396786630153656,0.37109968066215515,0.3868813216686249,1.0425266898055812,0.016379009932279587
211,pi+,gen_p,4,6.426597404479981,8.984981536865234,11480,delta_p,-1.2952214479446411,-1.2470377683639526,0.04818367958068848,2.5591089725494385,2.543694019317627,0.993976437347076,0.07307789474725723
211,pi+,gen_p,4,6.426597404479981,8.984981536865234,11480,delta_theta,0.020885739475488663,0.019809933379292488,0.0010758060961961746,0.07668384164571762,0.07546432316303253,0.9840967998405803,0.0018133935518562794
211,pi+,gen_p,4,6.426597404479981,8.984981536865234,11480,delta_phi,0.008566692471504211,0.004238136578351259,0.004328555893152952,0.38835200667381287,0.36119067668914795,0.9300600241072569,0.018909882754087448
211,pi+,gen_theta,0,0.0872766375541687,0.18767441511154176,11480,delta_p,-1.1740074157714844,-1.1183843612670898,0.05562305450439453,2.181894063949585,2.1628124713897705,0.9912545742366274,0.07345747947692871
211,pi+,gen_theta,0,0.0872766375541687,0.18767441511154176,11480,delta_theta,0.05640295520424843,0.05211014300584793,0.0042928121984004974,0.11107197403907776,0.10741868615150452,0.9671088236327922,0.005219718907028437
211,pi+,gen_theta,0,0.0872766375541687,0.18767441511154176,11480,delta_phi,0.030707238242030144,0.021238408982753754,0.00946882925927639,0.48150834441185,0.4622814357280731,0.9600694174734147,0.02691454254090786
211,pi+,gen_theta,1,0.18767441511154176,0.28448913097381595,11479,delta_p,-0.6812927722930908,-0.619118869304657,0.06217390298843384,1.7222888469696045,1.6385537385940552,0.9513814953148639,0.06953325867652893
211,pi+,gen_theta,1,0.18767441511154176,0.28448913097381595,11479,delta_theta,0.018015364184975624,0.017951427027583122,6.393715739250183e-05,0.058693088591098785,0.06003941223025322,1.0229383675569361,0.0010977498022839427
211,pi+,gen_theta,1,0.18767441511154176,0.28448913097381595,11479,delta_phi,0.012590186670422554,0.01654183305799961,0.003951646387577057,0.3351876735687256,0.3309095799922943,0.9872367216524324,0.013019769452512264
211,pi+,gen_theta,2,0.28448913097381595,0.3830598890781403,11480,delta_p,-0.42322567105293274,-0.4152740240097046,0.00795164704322815,1.351966142654419,1.3421952724456787,0.9927728440080931,0.017225146293640137
211,pi+,gen_theta,2,0.28448913097381595,0.3830598890781403,11480,delta_theta,0.006247634068131447,0.006418840028345585,0.00017120596021413803,0.03764612600207329,0.037574611604213715,0.9981003517372375,0.0008157365955412388
211,pi+,gen_theta,2,0.28448913097381595,0.3830598890781403,11480,delta_phi,0.011798877269029617,0.0060952468775212765,0.005703630391508341,0.2517736554145813,0.24555206298828125,0.9752889458745979,0.007342534605413675
211,pi+,gen_theta,3,0.3830598890781403,0.48395857214927684,11479,delta_p,-0.3098598122596741,-0.3310048282146454,0.021145015954971313,1.128443956375122,1.205377221107483,1.0681764161150653,0.026796044781804085
211,pi+,gen_theta,3,0.3830598890781403,0.48395857214927684,11479,delta_theta,0.0010057420004159212,0.00032423087395727634,0.0006815111264586449,0.0286550372838974,0.030404945835471153,1.0610680954359502,0.0011509937467053533
211,pi+,gen_theta,3,0.3830598890781403,0.48395857214927684,11479,delta_phi,0.006007558200508356,0.008544025011360645,0.002536466810852289,0.2080826461315155,0.20916219055652618,1.0051880560204352,0.006469849031418562
211,pi+,gen_theta,4,0.48395857214927684,1.966102123260498,11480,delta_p,-0.6169900894165039,-0.6363394856452942,0.019349396228790283,1.4256515502929688,1.4620285034179688,1.0255160197577904,0.026697415858507156
211,pi+,gen_theta,4,0.48395857214927684,1.966102123260498,11480,delta_theta,-0.05509035289287567,-0.05467195063829422,0.0004184022545814514,0.13918891549110413,0.13868379592895508,0.9963709785339815,0.0015523837646469474
211,pi+,gen_theta,4,0.48395857214927684,1.966102123260498,11480,delta_phi,-0.03865478187799454,-0.046495236456394196,0.007840454578399658,0.43612930178642273,0.43173152208328247,0.9899163397526225,0.01144883967936039
211,pi+,gen_phi,0,-3.141592653589793,-2.0943951023931957,9594,delta_p,-0.6179572343826294,-0.6196287870407104,0.0016715526580810547,1.5888664722442627,1.6135905981063843,1.0155608581929474,0.023241495713591576
211,pi+,gen_phi,0,-3.141592653589793,-2.0943951023931957,9594,delta_theta,0.006060880143195391,0.00577535480260849,0.0002855253405869007,0.09050139784812927,0.08875772356987,0.9807331784953714,0.0010862518101930618
211,pi+,gen_phi,0,-3.141592653589793,-2.0943951023931957,9594,delta_phi,0.003523946972563863,0.008191709406673908,0.004667762666940689,0.3525354266166687,0.3482530415058136,0.9878526105817116,0.009107299149036407
211,pi+,gen_phi,1,-2.0943951023931957,-1.0471975511965979,9474,delta_p,-0.6105290055274963,-0.6176255941390991,0.007096588611602783,1.5923467874526978,1.5942347049713135,1.0011856195732562,0.015826717019081116
211,pi+,gen_phi,1,-2.0943951023931957,-1.0471975511965979,9474,delta_theta,0.003672307590022683,0.003602690761908889,6.961682811379433e-05,0.09311523288488388,0.09305256605148315,0.999326996975047,0.0016324624884873629
