generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1535,0.009765861808651572,0.007757841724089373,22,1.0,0.9999999997460985
-211,pi-,1,1.0,2.0,False,5741,0.02149177487810284,0.02044505254003992,-211,1.0,0.9999999997579216
-211,pi-,2,2.0,3.0,False,6745,0.016436422873939614,0.015589413828882015,-211,0.9999999999999999,1.0000000001541445
-211,pi-,3,3.0,4.0,False,7007,0.011785648254233954,0.00735401175549022,-211,1.0,1.0000000008758552
-211,pi-,4,4.0,5.0,False,7161,0.010571911495182407,0.007416118200121918,-321,1.0,1.0000000006761893
-211,pi-,5,5.0,6.0,False,6295,0.019843905686059524,0.012154625447139328,-321,1.0,1.000000000394702
-211,pi-,6,6.0,7.0,False,6058,0.012875328982239996,0.006159508727468482,-321,1.0,1.000000000744378
-211,pi-,7,7.0,8.0,False,4294,0.019462679607152176,0.015146853679165295,-321,1.0,1.0000000002970837
-211,pi-,8,8.0,9.0,True,1240,0.029222091841869555,0.01724942642583388,-321,0.9999999999999998,1.0000000019904607
211,pi+,0,0.0,1.0,False,3109,0.005306264536306314,0.00431052881438887,211,1.0,0.9999999979507148
211,pi+,1,1.0,2.0,False,7599,0.014808347524638775,0.013499703968625543,211,0.9999999999999999,1.000000000933906
211,pi+,2,2.0,3.0,False,7961,0.005796925810870787,0.005051303557460113,2112,1.0,1.0000000009844356
211,pi+,3,3.0,4.0,False,8230,0.016977861252607664,0.015911621801365072,211,0.9999999999999999,1.0000000002928215
211,pi+,4,4.0,5.0,False,8129,0.011067683027036344,0.006278082864836304,321,1.0,1.0000000003599572
211,pi+,5,5.0,6.0,False,7613,0.01192623795229148,0.009298850471122291,2112,1.0,0.9999999997546413
211,pi+,6,6.0,7.0,False,7483,0.019221811602413867,0.01119784118790236,-11,1.0,1.0000000003646383
211,pi+,7,7.0,8.0,False,5437,0.021722480186626855,0.013591004010541363,-11,1.0,1.0000000017807398
211,pi+,8,8.0,9.0,True,1779,0.03391086593986491,0.022682585879666123,321,1.0,1.000000000772737
2212,proton,0,0.0,1.0,False,3661,0.0010242103846882721,0.0006827348993306837,2212,1.0,1.0000000010953645
2212,proton,1,1.0,2.0,False,9336,0.004769756466469605,0.003884762312928426,2112,1.0,1.000000001071682
2212,proton,2,2.0,3.0,False,9954,0.005212094615350762,0.0036753246621555255,22,1.0,1.0000000005789849
2212,proton,3,3.0,4.0,False,10264,0.005572218270477187,0.0044672762940072275,2112,1.0,0.9999999998994027
2212,proton,4,4.0,5.0,False,10349,0.015085182376805603,0.009414239159234117,2212,1.0,1.0000000010545935
2212,proton,5,5.0,6.0,False,9132,0.009766456723187853,0.005533723069450339,45,1.0,1.0000000008571717
2212,proton,6,6.0,7.0,False,3285,0.00847091686732193,0.0049700910120612785,22,1.0,0.9999999989049302
