generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1519,0.021074017473676245,0.020418534534200283,-211,1.0,1.0000000004478926
-211,pi-,1,1.0,2.0,False,5776,0.007633012580080152,0.004598475279474504,22,1.0,0.9999999999723885
-211,pi-,2,2.0,3.0,False,6624,0.00806585581683873,0.006721141518700402,-211,1.0,0.9999999989808107
-211,pi-,3,3.0,4.0,False,7079,0.011057338662796078,0.00910191736511401,-211,1.0,0.9999999994712144
-211,pi-,4,4.0,5.0,False,6908,0.010303767535597906,0.007008662476150687,22,1.0000000000000002,0.9999999995147322
-211,pi-,5,5.0,6.0,False,6199,0.011488690172042218,0.005120360802151114,-321,1.0,1.0000000002643226
-211,pi-,6,6.0,7.0,False,5897,0.013366860809824282,0.008560245083207935,-2212,0.9999999999999999,1.0000000001040321
-211,pi-,7,7.0,8.0,False,4251,0.015201748683219251,0.010524751311634023,-321,1.0,0.9999999992227295
-211,pi-,8,8.0,9.0,True,1195,0.02488477328355761,0.013944586423234456,-321,1.0,1.0000000045747786
211,pi+,0,0.0,1.0,False,2973,0.005146658351202574,0.003807109810016909,2112,0.9999999999999999,0.9999999983551324
211,pi+,1,1.0,2.0,False,7436,0.010986444092444146,0.010342550915420468,211,1.0,1.0000000011320322
211,pi+,2,2.0,3.0,False,7946,0.0026539492475670663,0.0022572885366212297,2112,1.0000000000000002,1.0000000000503881
211,pi+,3,3.0,4.0,False,8189,0.012556113078759009,0.01236418829603625,211,1.0000000000000002,0.9999999985889967
211,pi+,4,4.0,5.0,False,7961,0.007856802491022899,0.0052960080658520856,2112,0.9999999999999999,0.999999999676672
211,pi+,5,5.0,6.0,False,7602,0.011264362600272568,0.006129226851521827,-11,1.0,1.0000000002411353
211,pi+,6,6.0,7.0,False,7517,0.0064257877185284,0.002970139540406258,2212,1.0,1.0000000000529607
211,pi+,7,7.0,8.0,False,5336,0.01622988027403358,0.0098580631845131,211,1.0,0.9999999997621216
211,pi+,8,8.0,9.0,True,1766,0.01923798348028473,0.011798509354942754,-11,1.0,1.0000000008612502
2212,proton,0,0.0,1.0,False,3875,0.002575033335534763,0.0019120889553995504,321,1.0,0.9999999980243941
2212,proton,1,1.0,2.0,False,9441,0.004886377158655998,0.003750305368603879,2212,1.0,0.9999999988310784
2212,proton,2,2.0,3.0,False,9857,0.004785178573579447,0.0029175298598275445,2112,1.0,0.9999999992454162
2212,proton,3,3.0,4.0,False,10070,0.011023047740089184,0.009024402147062793,2212,1.0,1.0000000002295553
2212,proton,4,4.0,5.0,False,10569,0.008365173204538516,0.005349141960691625,22,1.0,0.9999999991565455
2212,proton,5,5.0,6.0,False,9151,0.01007127903748908,0.008119888488531402,22,1.0,0.9999999991370006
2212,proton,6,6.0,7.0,False,3311,0.010554542134820296,0.010524377176550484,22,1.0,0.9999999992061513
