generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1572,0.02582007504564973,0.01607294954032501,22,1.0,0.9999999988086739
-211,pi-,1,1.0,2.0,False,5718,0.00407834358544743,0.0025816164956724563,-211,1.0,0.9999999989004801
-211,pi-,2,2.0,3.0,False,6603,0.01444483206631679,0.0074798561419461285,-211,0.9999999999999999,0.9999999996706612
-211,pi-,3,3.0,4.0,False,7114,0.011722102643399773,0.006751964771144162,-321,0.9999999999999999,0.999999999601119
-211,pi-,4,4.0,5.0,False,6935,0.011433335055752473,0.0074900674200586576,22,1.0,0.9999999996882599
-211,pi-,5,5.0,6.0,False,6217,0.02003389105918918,0.010290344828734171,-321,1.0,1.0000000000525715
-211,pi-,6,6.0,7.0,False,6099,0.010732976696387668,0.005930749661831408,-321,1.0,1.0000000000150637
-211,pi-,7,7.0,8.0,False,4246,0.01620138363905582,0.01197629289077995,-321,1.0,0.9999999999069002
-211,pi-,8,8.0,9.0,True,1268,0.02656442213960265,0.016974525204095814,-211,1.0,1.0000000009131702
211,pi+,0,0.0,1.0,False,3085,0.005077604802984824,0.003842003434908545,2112,1.0,1.0000000005478715
211,pi+,1,1.0,2.0,False,7616,0.012518295965693154,0.010906312161735654,211,1.0,1.0000000000080504
211,pi+,2,2.0,3.0,False,7962,0.006596379757336012,0.005816372349417065,321,1.0,0.9999999998898731
211,pi+,3,3.0,4.0,False,8205,0.012297351141301741,0.009078589258834695,2112,1.0,1.0000000003153058
211,pi+,4,4.0,5.0,False,8123,0.011111603191912149,0.007653024557301005,45,0.9999999999999999,1.0000000004075502
211,pi+,5,5.0,6.0,False,7659,0.013172439435105909,0.006000820512527136,-11,1.0,0.9999999996659364
211,pi+,6,6.0,7.0,False,7484,0.008516451399489576,0.004190289709101791,321,1.0,0.9999999998730367
211,pi+,7,7.0,8.0,False,5440,0.013920958044634313,0.006750738862662253,-11,1.0,1.0000000004747327
211,pi+,8,8.0,9.0,True,1824,0.02602088979599527,0.01454955855029097,-11,1.0,1.0000000001828053
2212,proton,0,0.0,1.0,False,3629,0.0026934017562029863,0.0021874278693463367,2212,1.0,1.0000000014868728
2212,proton,1,1.0,2.0,False,9453,0.0029349537266205347,0.0016043064123699713,2212,1.0,1.0000000001469063
2212,proton,2,2.0,3.0,False,9876,0.004250831050725744,0.0032950256867908534,22,1.0,1.000000000973839
2212,proton,3,3.0,4.0,False,10300,0.00900248122487826,0.004992244608193919,2212,1.0,1.0000000001834255
2212,proton,4,4.0,5.0,False,10425,0.0034928757638115846,0.0022329756124414013,2212,1.0,1.0000000005589784
2212,proton,5,5.0,6.0,False,9198,0.0060406670841922925,0.004869066510502604,45,1.0,0.999999999028522
2212,proton,6,6.0,7.0,False,3191,0.025314954739457666,0.02033030953864179,2212,1.0,0.9999999989361528
