generated_pid,generated_species,bin_index,p_low_gev,p_high_gev,upper_edge_inclusive,n,total_variation_distance,max_absolute_class_difference,worst_reconstructed_pid,coatjava_row_sum,fm_row_sum
-211,pi-,0,0.0,1.0,False,1519,0.015196564851467538,0.00989639106796869,-211,1.0,0.9999999991892461
-211,pi-,1,1.0,2.0,False,5776,0.009857507256264043,0.0072906529553456445,22,1.0,0.9999999999232108
-211,pi-,2,2.0,3.0,False,6624,0.009642875813050648,0.008832729857674027,-211,1.0,0.9999999996738845
-211,pi-,3,3.0,4.0,False,7079,0.014455751019943022,0.012503355326096033,-211,1.0,0.9999999997150675
-211,pi-,4,4.0,5.0,False,6908,0.008160311613087555,0.0036300124150039637,-2212,1.0000000000000002,1.0000000009665675
-211,pi-,5,5.0,6.0,False,6199,0.009032891994070194,0.0044953665337329855,11,1.0,0.99999999874717
-211,pi-,6,6.0,7.0,False,5897,0.012008382145681827,0.008433719990248167,-211,0.9999999999999999,1.0000000016654373
-211,pi-,7,7.0,8.0,False,4251,0.014652466092058067,0.00839744041766824,-321,1.0,1.0000000010448977
-211,pi-,8,8.0,9.0,True,1195,0.024284300771366046,0.011830858659378163,-321,1.0,0.9999999979311428
211,pi+,0,0.0,1.0,False,2973,0.0029398553806382704,0.001214266871297942,2112,0.9999999999999999,1.0000000002074572
211,pi+,1,1.0,2.0,False,7436,0.014757421433058837,0.014042882313886729,211,1.0,1.0000000005418992
211,pi+,2,2.0,3.0,False,7946,0.004227407050635916,0.002000571475752222,2112,1.0000000000000002,1.0000000011826202
211,pi+,3,3.0,4.0,False,8189,0.014593571154579954,0.008859488737788412,211,1.0000000000000002,1.0000000002261455
211,pi+,4,4.0,5.0,False,7961,0.00699733284145253,0.004904653534018026,2112,0.9999999999999999,0.999999999790745
211,pi+,5,5.0,6.0,False,7602,0.012803706412379637,0.007630874356022166,-11,1.0,1.0000000006242253
211,pi+,6,6.0,7.0,False,7517,0.006710319022978023,0.0028358232127424637,-11,1.0,0.9999999994581856
211,pi+,7,7.0,8.0,False,5336,0.012925943399006611,0.006474086325727338,2212,1.0,1.0000000000570364
211,pi+,8,8.0,9.0,True,1766,0.021181806272095368,0.010962040486322586,2212,1.0,1.0000000015489792
2212,proton,0,0.0,1.0,False,3875,0.003260554916486916,0.002453431208828284,321,1.0,0.9999999987592686
2212,proton,1,1.0,2.0,False,9441,0.00474924855218056,0.0025796618905660623,2112,1.0,0.9999999993013715
2212,proton,2,2.0,3.0,False,9857,0.0020461670127099856,0.0009484358878162423,321,1.0,0.9999999997575403
2212,proton,3,3.0,4.0,False,10070,0.0074517956239707585,0.004482561557312317,45,1.0,1.0000000006299223
2212,proton,4,4.0,5.0,False,10569,0.0057337593340218655,0.0025307609347765964,22,1.0,1.0000000005590042
2212,proton,5,5.0,6.0,False,9151,0.010210445275480054,0.005835074987663474,22,1.0,0.9999999992569224
2212,proton,6,6.0,7.0,False,3311,0.00867510112238149,0.0036473179945446105,2112,1.0,1.0000000002323806
